Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
RASD2	ENST00000216127.4	RASD family, member 2 	10	1	0	1	0	1	0	1	0	1	hsa-miR-128-3p	-0.12	-0.12	0.16	
FXR2	ENST00000250113.7	fragile X mental retardation, autosomal homolog 2 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.12	0.13	2011
IKZF5	ENST00000368886.5	IKAROS family zinc finger 5 (Pegasus) 	83	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.25	0.72	
TRAF3	ENST00000560371.1	TNF receptor-associated factor 3 	833	1	0	0	1	3	0	2	1	0	hsa-miR-128-3p	-0.12	-0.16	0.76	2011
PGM2L1	ENST00000298198.4	phosphoglucomutase 2-like 1 	183	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.12	-0.17	0.75	2007, 2009, 2011
GRM5	ENST00000418177.2	glutamate receptor, metabotropic 5 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.12	0.76	2011
MYT1	ENST00000328439.1	myelin transcription factor 1 	12	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.12	-0.16	0.72	2005, 2007, 2009, 2011
LZTS3	ENST00000329152.3	Homo sapiens leucine zipper, putative tumor suppressor family member 3 (LZTS3), transcript variant 2, mRNA. 	78	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.12	0.55	2005, 2007, 2009, 2011
ANK2	ENST00000357077.4	ankyrin 2, neuronal 	133	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.12	0.64	
RAB11FIP1	ENST00000287263.4	RAB11 family interacting protein 1 (class I) 	106	2	0	1	1	0	0	0	0	2	hsa-miR-128-3p	-0.11	-0.20	0.87	2005, 2007, 2009, 2011
FEM1B	ENST00000306917.4	fem-1 homolog b (C. elegans) 	656	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.28	0.48	
INSR	ENST00000341500.5	insulin receptor 	577	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.11	0.67	2005, 2007, 2009, 2011
DTX1	ENST00000257600.3	deltex homolog 1 (Drosophila) 	10	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.11	0.55	2005, 2007, 2009, 2011
ADD2	ENST00000264436.4	adducin 2 (beta) 	59	1	0	1	0	3	0	3	0	4	hsa-miR-128-3p	-0.11	-0.14	0.11	
MAPK10	ENST00000395169.3	mitogen-activated protein kinase 10 	5	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.11	< 0.1	2011
MTMR4	ENST00000579925.1	myotubularin related protein 4 	150	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.11	-0.11	< 0.1	2005, 2007, 2011
FUT9	ENST00000302103.5	fucosyltransferase 9 (alpha (1,3) fucosyltransferase) 	5	1	1	0	0	2	0	2	0	1	hsa-miR-128-3p	-0.11	-0.11	< 0.1	2009, 2011
BAK1	ENST00000442998.2	BCL2-antagonist/killer 1 	15	1	0	0	1	0	0	0	0	4	hsa-miR-128-3p	-0.11	-0.11	0.56	
CD2AP	ENST00000359314.5	CD2-associated protein 	145	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.12	0.64	2005, 2007, 2009, 2011
LSAMP	ENST00000490035.2	limbic system-associated membrane protein 	19	1	0	1	0	1	1	0	0	1	hsa-miR-128-3p	-0.11	-0.47	0.22	2011
FAM65B	ENST00000259698.4	family with sequence similarity 65, member B 	7	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.11	0.76	2009, 2011
SOWAHA	ENST00000378693.2	sosondowah ankyrin repeat domain family member A 	138	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.11	0.66	2007, 2009, 2011
TBC1D4	ENST00000377636.3	TBC1 domain family, member 4 	96	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.11	0.55	
MYBL1	ENST00000522677.3	v-myb avian myeloblastosis viral oncogene homolog-like 1 	53	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.11	0.21	2007
CEP135	ENST00000257287.4	centrosomal protein 135kDa 	19	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.16	0.71	2009, 2011
PAPPA	ENST00000328252.3	pregnancy-associated plasma protein A, pappalysin 1 	350	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.12	0.77	2005, 2007, 2009, 2011
TIAL1	ENST00000369093.2	TIA1 cytotoxic granule-associated RNA binding protein-like 1 	1342	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.28	0.51	
DAB2IP	ENST00000408936.3	DAB2 interacting protein 	1787	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.11	0.59	
KIAA1551	ENST00000312561.4	KIAA1551 	15	1	1	0	0	2	0	1	1	1	hsa-miR-128-3p	-0.11	-0.25	0.76	2009, 2011
ATL3	ENST00000398868.3	atlastin GTPase 3 	734	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.40	0.25	
DCP2	ENST00000389063.2	decapping mRNA 2 	155	2	1	1	0	2	0	1	1	2	hsa-miR-128-3p	-0.11	-0.20	0.92	2005, 2007, 2009, 2011
HCN4	ENST00000261917.3	hyperpolarization activated cyclic nucleotide-gated potassium channel 4 	19	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.11	-0.11	0.78	2005, 2007, 2009, 2011
RAB15	ENST00000436278.2	RAB15, member RAS oncogene family 	23	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.14	0.17	2011
BMPR2	ENST00000374574.2	bone morphogenetic protein receptor, type II (serine/threonine kinase) 	287	1	0	0	1	2	1	0	1	1	hsa-miR-128-3p	-0.11	-0.19	< 0.1	2009, 2011
CLSTN2	ENST00000458420.3	calsyntenin 2 	119	2	0	1	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.12	0.83	2005, 2007, 2009, 2011
PPP4R1L	ENST00000334187.8	protein phosphatase 4, regulatory subunit 1-like 	27	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.11	< 0.1	
ZBTB42	ENST00000342537.7	zinc finger and BTB domain containing 42 	182	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.12	0.75	2011
DGKE	ENST00000284061.3	diacylglycerol kinase, epsilon 64kDa 	470	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.11	-0.13	0.51	
SYNRG	ENST00000339208.6	synergin, gamma 	106	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.11	-0.11	0.71	2011
CBFA2T3	ENST00000327483.5	core-binding factor, runt domain, alpha subunit 2; translocated to, 3 	7	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.16	0.72	2005, 2007, 2009, 2011
MKNK2	ENST00000591601.1	MAP kinase interacting serine/threonine kinase 2 	215	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.11	ORF	2007
WIPF2	ENST00000323571.4	WAS/WASL interacting protein family, member 2 	214	1	0	0	1	1	0	1	0	2	hsa-miR-128-3p	-0.11	-0.13	0.72	2007, 2009, 2011
LSM12	ENST00000585388.1	LSM12 homolog (S. cerevisiae) 	20	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.11	-0.14	0.53	2007, 2009, 2011
GJA3	ENST00000241125.3	gap junction protein, alpha 3, 46kDa 	244	1	1	0	0	1	0	0	1	0	hsa-miR-128-3p	-0.11	-0.11	< 0.1	
CTDSPL	ENST00000443503.2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like 	372	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.11	-0.12	0.64	2005, 2007, 2009, 2011
TBC1D25	ENST00000376771.4	TBC1 domain family, member 25 	24	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.11	-0.21	0.21	
CDR2L	ENST00000337231.5	cerebellar degeneration-related protein 2-like 	28	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.11	0.73	2009, 2011
AGRN	ENST00000379370.2	agrin 	11	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.11	-0.11	0.67	2011
RNF146	ENST00000356799.2	ring finger protein 146 	1504	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.11	ORF	
SLC29A4	ENST00000396872.3	solute carrier family 29 (equilibrative nucleoside transporter), member 4 	61	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.11	-0.12	0.31	
DPY19L3	ENST00000586987.1	dpy-19-like 3 (C. elegans) 	146	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.11	-0.14	0.84	2007, 2009, 2011
EBF3	ENST00000368648.3	early B-cell factor 3 	101	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.10	-0.10	0.62	2007, 2011
BRPF3	ENST00000357641.6	bromodomain and PHD finger containing, 3 	7032	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.53	2007, 2011
ERG	ENST00000398905.1	v-ets avian erythroblastosis virus E26 oncogene homolog 	184	1	0	0	1	1	0	1	0	4	hsa-miR-128-3p	-0.10	-0.12	0.77	2009, 2011
ABHD5	ENST00000458276.2	abhydrolase domain containing 5 	884	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.10	-0.18	0.54	2011
WDTC1	ENST00000319394.3	WD and tetratricopeptide repeats 1 	137	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.82	2005, 2007, 2009, 2011
TAL1	ENST00000371884.2	T-cell acute lymphocytic leukemia 1 	5	1	0	1	0	1	0	1	0	1	hsa-miR-128-3p	-0.10	-0.10	0.69	2009, 2011
NR5A2	ENST00000367362.3	nuclear receptor subfamily 5, group A, member 2 	121	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.68	2007, 2009, 2011
MUC19	ENST00000454784.4	mucin 19, oligomeric 	5	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.10	-0.10	0.67	
KIAA1147	ENST00000536163.1	KIAA1147 	73	1	0	0	1	1	1	0	0	1	hsa-miR-128-3p	-0.10	-0.15	0.61	2011
GPR126	ENST00000230173.6	G protein-coupled receptor 126 	604	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.67	2007, 2009, 2011
RFX3	ENST00000382004.3	regulatory factor X, 3 (influences HLA class II expression) 	37	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.10	-0.16	0.20	
RORB	ENST00000376896.3	RAR-related orphan receptor B 	5	1	0	1	0	2	0	1	1	2	hsa-miR-128-3p	-0.10	-0.10	0.14	2005, 2007
AFF3	ENST00000409236.2	AF4/FMR2 family, member 3 	296	2	1	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.10	-0.10	0.96	2009, 2011
SLC7A11	ENST00000280612.5	solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11 	61	1	0	0	1	2	1	0	1	1	hsa-miR-128-3p	-0.10	-0.18	0.76	2007, 2009, 2011
GSK3B	ENST00000264235.8	glycogen synthase kinase 3 beta 	498	1	1	0	0	1	0	0	1	4	hsa-miR-128-3p	-0.10	-0.15	0.57	2011
CCDC85C	ENST00000380243.4	coiled-coil domain containing 85C 	86	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.10	-0.12	0.83	2011
PTPRT	ENST00000373187.1	protein tyrosine phosphatase, receptor type, T 	5	2	1	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.10	-0.10	0.97	2005, 2007, 2009, 2011
LMX1B	ENST00000355497.5	LIM homeobox transcription factor 1, beta 	8	1	0	1	0	1	0	1	0	1	hsa-miR-128-3p	-0.10	-0.10	0.24	2009, 2011
OTUD7A	ENST00000307050.4	OTU domain containing 7A 	35	1	0	1	0	3	1	2	0	2	hsa-miR-128-3p	-0.10	-0.18	0.13	
FAM129A	ENST00000367511.3	family with sequence similarity 129, member A 	213	1	0	1	0	1	0	1	0	1	hsa-miR-128-3p	-0.10	-0.10	0.23	2011
KLHL31	ENST00000370905.3	kelch-like family member 31 	16	1	0	0	1	2	0	2	0	0	hsa-miR-128-3p	-0.10	-0.14	0.75	2009, 2011
PIK3C2A	ENST00000265970.7	phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 alpha 	280	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.11	
HNF4G	ENST00000396423.2	hepatocyte nuclear factor 4, gamma 	5	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.55	2009, 2011
FAM13A	ENST00000395002.2	family with sequence similarity 13, member A 	441	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.49	2005, 2007
CRTC1	ENST00000338797.6	CREB regulated transcription coactivator 1 	322	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.10	-0.10	0.55	2011
TTC9	ENST00000256367.2	tetratricopeptide repeat domain 9 	39	1	1	0	0	1	0	0	1	2	hsa-miR-128-3p	-0.10	-0.27	0.37	2009, 2011
NXF1	ENST00000531709.2	nuclear RNA export factor 1 	1017	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.10	-0.10	0.53	2005, 2007, 2009, 2011
LEP	ENST00000308868.4	leptin 	5	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.50	2009, 2011
TAOK1	ENST00000261716.3	TAO kinase 1 	164	1	0	0	1	1	1	0	0	0	hsa-miR-128-3p	-0.10	-0.15	0.67	2009, 2011
HIP1	ENST00000336926.6	huntingtin interacting protein 1 	37	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.10	-0.12	0.89	2005, 2007, 2009, 2011
NOL4	ENST00000261592.5	nucleolar protein 4 	12	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.10	-0.10	0.68	2007, 2009, 2011
ATP10B	ENST00000327245.5	ATPase, class V, type 10B 	5	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.58	2011
AXIN1	ENST00000262320.3	axin 1 	27	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.48	2005, 2007, 2009, 2011
QKI	ENST00000392127.2	QKI, KH domain containing, RNA binding 	323	1	0	0	1	2	0	0	2	4	hsa-miR-128-3p	-0.10	-0.21	0.86	2005, 2007, 2011
SRP72	ENST00000342756.5	signal recognition particle 72kDa 	185	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.14	0.25	2009, 2011
PCNX	ENST00000304743.2	pecanex homolog (Drosophila) 	458	1	0	0	1	2	1	0	1	1	hsa-miR-128-3p	-0.10	-0.14	0.76	2009, 2011
KIAA1199	ENST00000220244.3	KIAA1199 	660	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.80	2005, 2007, 2009, 2011
DKK2	ENST00000285311.3	dickkopf WNT signaling pathway inhibitor 2 	5	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.74	2007, 2009, 2011
ITPKC	ENST00000263370.2	inositol-trisphosphate 3-kinase C 	2682	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.70	2005, 2007, 2009, 2011
EDAR	ENST00000409271.1	ectodysplasin A receptor 	7	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.10	-0.10	0.69	2005, 2007, 2009, 2011
KMT2C	ENST00000262189.6	lysine (K)-specific methyltransferase 2C 	417	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.68	2007, 2009, 2011
SLC38A4	ENST00000447411.1	solute carrier family 38, member 4 	10	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.10	-0.10	0.59	2005, 2007, 2011
GATA2	ENST00000341105.2	GATA binding protein 2 	231	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.10	-0.10	0.57	2011
FAM126A	ENST00000409923.1	family with sequence similarity 126, member A 	241	1	1	0	0	1	1	0	0	0	hsa-miR-128-3p	-0.10	-0.35	0.57	2007, 2009, 2011
NEO1	ENST00000261908.6	neogenin 1 	261	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.26	0.90	2005, 2007, 2009, 2011
ATP2B1	ENST00000261173.2	ATPase, Ca++ transporting, plasma membrane 1 	699	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.10	0.53	2005, 2007, 2009, 2011
SIK1	ENST00000270162.6	salt-inducible kinase 1 	2163	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.10	0.77	2009, 2011
KPNB1	ENST00000290158.4	karyopherin (importin) beta 1 	465	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.09	0.53	
FZD3	ENST00000240093.3	frizzled family receptor 3 	192	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.09	-0.11	0.76	2011
SLC25A25	ENST00000373069.5	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25 	3454	1	1	0	0	1	0	1	0	0	hsa-miR-128-3p	-0.09	-0.09	< 0.1	2011
ALDH1L2	ENST00000258494.9	aldehyde dehydrogenase 1 family, member L2 	22	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.15	0.66	2011
MBOAT2	ENST00000305997.3	membrane bound O-acyltransferase domain containing 2 	1145	2	1	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.09	-0.32	0.88	
HEG1	ENST00000311127.4	heart development protein with EGF-like domains 1 	380	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.09	-0.09	0.72	2009, 2011
NRARP	ENST00000356628.2	NOTCH-regulated ankyrin repeat protein 	56	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.20	0.72	2011
SLC39A10	ENST00000409086.3	solute carrier family 39 (zinc transporter), member 10 	511	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.09	0.24	2009, 2011
EIF2S2	ENST00000374980.2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa 	575	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.09	-0.41	0.79	2007, 2009, 2011
SCN3B	ENST00000392770.2	sodium channel, voltage-gated, type III, beta subunit 	10	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.09	-0.09	0.64	2011
MICU3	ENST00000318063.5	mitochondrial calcium uptake family, member 3 	9	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.09	0.61	2005, 2007, 2009, 2011
GRIN2B	ENST00000609686.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2B 	5	2	0	2	0	4	0	1	3	2	hsa-miR-128-3p	-0.09	-0.09	0.59	
EFNB2	ENST00000245323.4	ephrin-B2 	25	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.09	-0.09	0.55	
NFIB	ENST00000397575.3	nuclear factor I/B 	1149	2	0	1	1	2	0	1	1	5	hsa-miR-128-3p	-0.09	-0.17	0.69	2007, 2009, 2011
COLGALT2	ENST00000367521.1	collagen beta(1-O)galactosyltransferase 2 	70	1	0	0	1	2	1	1	0	0	hsa-miR-128-3p	-0.09	-0.35	0.75	2007, 2009, 2011
JMJD1C	ENST00000399251.1	jumonji domain containing 1C 	60	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.10	0.69	2005, 2007, 2009, 2011
GGA2	ENST00000309859.4	golgi-associated, gamma adaptin ear containing, ARF binding protein 2 	645	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.09	-0.12	0.59	2009, 2011
SAR1A	ENST00000373242.2	SAR1 homolog A (S. cerevisiae) 	253	1	0	1	0	3	0	2	1	0	hsa-miR-128-3p	-0.09	-0.57	0.81	2009, 2011
ELAVL2	ENST00000380110.4	ELAV like neuron-specific RNA binding protein 2 	78	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.10	0.63	2007
PAPD7	ENST00000230859.6	PAP associated domain containing 7 	3195	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.09	-0.09	0.15	2005, 2007, 2009, 2011
ZC3H12B	ENST00000338957.4	zinc finger CCCH-type containing 12B 	29	2	0	1	1	0	0	0	0	1	hsa-miR-128-3p	-0.09	-0.09	0.88	2007, 2009, 2011
ZNF280C	ENST00000370978.4	zinc finger protein 280C 	138	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.09	0.74	2011
GDF11	ENST00000257868.5	growth differentiation factor 11 	847	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.09	-0.10	0.25	2011
KIAA0232	ENST00000425103.1	KIAA0232 	119	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.09	-0.10	0.67	2005, 2007, 2009, 2011
ZNF704	ENST00000327835.3	zinc finger protein 704 	124	1	1	0	0	3	1	2	0	1	hsa-miR-128-3p	-0.09	-0.16	0.86	2011
KLF3	ENST00000261438.5	Kruppel-like factor 3 (basic) 	515	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.09	-0.17	0.78	2009, 2011
USP42	ENST00000306177.5	ubiquitin specific peptidase 42 	86	2	0	0	2	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.35	0.87	2007, 2009, 2011
PCGF3	ENST00000362003.5	polycomb group ring finger 3 	503	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.09	-0.12	0.71	2009, 2011
COL11A2	ENST00000374708.4	collagen, type XI, alpha 2 	19	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.09	-0.09	0.54	2011
RORA	ENST00000335670.6	RAR-related orphan receptor A 	102	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.08	-0.10	0.65	2011
C1orf21	ENST00000235307.6	chromosome 1 open reading frame 21 	935	1	1	0	0	1	0	1	0	2	hsa-miR-128-3p	-0.08	-0.35	0.80	2005, 2007, 2009, 2011
SIPA1L3	ENST00000222345.6	signal-induced proliferation-associated 1 like 3 	1578	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.08	-0.08	0.72	2007, 2009, 2011
GPRIN2	ENST00000374314.4	G protein regulated inducer of neurite outgrowth 2 	5	2	1	1	0	1	0	1	0	2	hsa-miR-128-3p	-0.08	-0.08	0.31	
ZC3H12D	ENST00000416573.2	zinc finger CCCH-type containing 12D 	13	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.08	-0.39	0.41	2011
NTN1	ENST00000173229.2	netrin 1 	12	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.08	-0.08	0.65	
DPYSL5	ENST00000288699.6	dihydropyrimidinase-like 5 	315	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.08	-0.08	0.13	2011
RAB4A	ENST00000366690.4	RAB4A, member RAS oncogene family 	850	1	1	0	0	2	0	1	1	1	hsa-miR-128-3p	-0.08	-0.53	0.65	
ZFP36L2	ENST00000282388.3	ZFP36 ring finger protein-like 2 	317	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.08	-0.14	0.78	2011
IKZF1	ENST00000331340.3	IKAROS family zinc finger 1 (Ikaros) 	11	1	1	0	0	1	1	0	0	1	hsa-miR-128-3p	-0.08	-0.18	0.85	2007, 2009, 2011
TET1	ENST00000373644.4	tet methylcytosine dioxygenase 1 	5	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.08	-0.08	0.75	2009, 2011
SCN1A	ENST00000423058.2	sodium channel, voltage-gated, type I, alpha subunit 	21	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.08	-0.10	0.71	
CDH5	ENST00000341529.3	cadherin 5, type 2 (vascular endothelium) 	8	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.08	-0.08	0.68	2007, 2009, 2011
MSI1	ENST00000257552.2	musashi RNA-binding protein 1 	287	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.08	-0.08	0.51	2005, 2007
VCL	ENST00000372755.3	vinculin 	189	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.08	-0.10	0.32	
MYH10	ENST00000360416.3	myosin, heavy chain 10, non-muscle 	134	1	0	0	1	1	0	1	0	2	hsa-miR-128-3p	-0.08	-0.09	0.59	2009, 2011
SS18L1	ENST00000331758.3	synovial sarcoma translocation gene on chromosome 18-like 1 	274	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.08	-0.10	0.60	2007, 2009, 2011
STK39	ENST00000355999.4	serine threonine kinase 39 	266	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.08	-0.10	0.65	2005, 2007, 2009, 2011
BEND3	ENST00000369042.1	BEN domain containing 3 	13	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.08	-0.21	0.65	2007, 2009, 2011
ITGA8	ENST00000378076.3	integrin, alpha 8 	7	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.08	-0.08	0.75	
NFASC	ENST00000401399.1	neurofascin 	10	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.08	-0.08	0.49	2007, 2011
PVRL4	ENST00000368012.3	poliovirus receptor-related 4 	6	1	0	1	0	1	0	1	0	4	hsa-miR-128-3p	-0.08	-0.08	0.32	
PLAA	ENST00000397292.3	phospholipase A2-activating protein 	416	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.08	-0.12	0.64	2011
THRB	ENST00000396671.2	thyroid hormone receptor, beta 	55	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.08	-0.13	0.73	2007, 2009, 2011
ACVR2A	ENST00000241416.7	activin A receptor, type IIA 	109	2	1	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.08	-0.52	0.64	2007, 2009, 2011
FURIN	ENST00000268171.3	furin (paired basic amino acid cleaving enzyme) 	2306	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.08	-0.08	0.29	2005, 2007, 2009, 2011
ZADH2	ENST00000322342.3	zinc binding alcohol dehydrogenase domain containing 2 	207	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.08	-0.11	0.90	2005, 2007, 2009, 2011
CABLES1	ENST00000256925.7	Cdk5 and Abl enzyme substrate 1 	341	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.08	-0.08	0.46	2009, 2011
KMT2A	ENST00000534358.1	lysine (K)-specific methyltransferase 2A 	1092	2	0	2	0	1	0	0	1	1	hsa-miR-128-3p	-0.07	-0.08	0.57	2005, 2007, 2009, 2011
SLIT2	ENST00000504154.1	slit homolog 2 (Drosophila) 	579	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.07	-0.07	0.75	
MAN2A1	ENST00000261483.4	mannosidase, alpha, class 2A, member 1 	1521	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.07	-0.07	0.67	2005, 2007, 2009, 2011
ADAM19	ENST00000257527.4	ADAM metallopeptidase domain 19 	981	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.07	-0.07	0.74	2007, 2009, 2011
