Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
FAM105B	ENST00000284274.4	family with sequence similarity 105, member B 	247	1	1	0	0	3	1	0	2	1	rno-miR-128-3p	-0.05	-0.34	0.82	2007, 2009, 2011
ADAMTSL1	ENST00000380548.4	ADAMTS-like 1 	38	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.05	-0.08	0.49	2009, 2011
KCNA1	ENST00000382545.3	potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia) 	5	1	1	0	0	1	0	1	0	1	rno-miR-128-3p	-0.05	-0.05	< 0.1	2007, 2009, 2011
MCOLN2	ENST00000370608.3	mucolipin 2 	39	1	0	1	0	2	0	1	1	0	rno-miR-128-3p	-0.05	-0.25	0.25	2009, 2011
UBXN7	ENST00000296328.4	UBX domain protein 7 	95	1	0	1	0	2	0	1	1	0	rno-miR-128-3p	-0.05	-0.15	0.84	
IKZF1	ENST00000331340.3	IKAROS family zinc finger 1 (Ikaros) 	11	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.05	-0.11	0.85	2007, 2009, 2011
PITPNM2	ENST00000280562.5	phosphatidylinositol transfer protein, membrane-associated 2 	66	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.05	-0.05	0.87	2007, 2009, 2011
EPHB2	ENST00000374632.3	EPH receptor B2 	297	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.05	-0.21	0.82	2005, 2007, 2009, 2011
P2RY2	ENST00000311131.2	purinergic receptor P2Y, G-protein coupled, 2 	66	1	1	0	0	2	0	2	0	1	rno-miR-128-3p	-0.05	-0.18	0.58	
MED1	ENST00000300651.6	mediator complex subunit 1 	87	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.05	-0.05	0.40	2009, 2011
RARA	ENST00000425707.3	retinoic acid receptor, alpha 	560	2	1	0	1	0	0	0	0	0	rno-miR-128-3p	-0.05	-0.17	0.56	2007, 2009, 2011
RXRA	ENST00000481739.1	retinoid X receptor, alpha 	609	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.05	-0.15	0.78	2007, 2009, 2011
PGAP1	ENST00000354764.4	post-GPI attachment to proteins 1 	106	1	1	0	0	1	0	0	1	3	rno-miR-128-3p	-0.05	-0.10	0.55	2007, 2009, 2011
ZFHX3	ENST00000268489.5	zinc finger homeobox 3 	57	2	1	0	1	1	0	1	0	1	rno-miR-128-3p	-0.05	-0.06	0.92	2007, 2009, 2011
MED12L	ENST00000474524.1	mediator complex subunit 12-like 	30	2	1	0	1	1	0	1	0	1	rno-miR-128-3p	-0.05	-0.13	0.94	2011
NAV2	ENST00000360655.4	neuron navigator 2 	337	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.05	-0.05	0.57	2007, 2009, 2011
DLG2	ENST00000398309.2	discs, large homolog 2 (Drosophila) 	15	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.05	-0.05	0.17	2007, 2009, 2011
MAPK1	ENST00000215832.6	mitogen-activated protein kinase 1 	630	1	0	1	0	1	0	1	0	2	rno-miR-128-3p	-0.05	-0.21	0.13	
SCAI	ENST00000336505.6	suppressor of cancer cell invasion 	74	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.05	-0.25	0.90	2011
PLAGL2	ENST00000246229.4	pleiomorphic adenoma gene-like 2 	254	1	1	0	0	2	0	2	0	2	rno-miR-128-3p	-0.05	-0.46	0.40	2005, 2007, 2009, 2011
NCOA1	ENST00000405141.1	nuclear receptor coactivator 1 	200	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.05	-0.09	0.51	2005, 2007, 2009, 2011
NFAT5	ENST00000354436.2	nuclear factor of activated T-cells 5, tonicity-responsive 	128	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.05	-0.12	0.50	2009, 2011
C16orf70	ENST00000219139.3	chromosome 16 open reading frame 70 	485	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.05	-0.05	0.14	2007
EPB41L1	ENST00000441639.1	erythrocyte membrane protein band 4.1-like 1 	369	1	0	0	1	1	0	0	1	3	rno-miR-128-3p	-0.04	-0.14	0.66	2005, 2007, 2011
ZNF827	ENST00000379448.4	zinc finger protein 827 	17	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.04	-0.05	< 0.1	2005, 2007, 2009, 2011
LPCAT1	ENST00000283415.3	lysophosphatidylcholine acyltransferase 1 	298	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.04	-0.07	0.61	2007, 2009, 2011
RIMS3	ENST00000372684.3	regulating synaptic membrane exocytosis 3 	24	1	0	1	0	1	0	0	1	2	rno-miR-128-3p	-0.04	-0.13	0.66	2005, 2007, 2011
EEPD1	ENST00000242108.4	endonuclease/exonuclease/phosphatase family domain containing 1 	39	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.04	-0.20	0.69	2005, 2007, 2011
WDFY2	ENST00000298125.5	WD repeat and FYVE domain containing 2 	85	1	0	0	1	1	1	0	0	2	rno-miR-128-3p	-0.04	-0.14	0.59	
NCAM1	ENST00000316851.7	neural cell adhesion molecule 1 	19	2	0	1	1	0	0	0	0	0	rno-miR-128-3p	-0.04	-0.16	0.79	2007, 2009, 2011
C17orf70	ENST00000327787.8	chromosome 17 open reading frame 70 	329	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.04	-0.04	0.23	2007, 2009, 2011
TMEM194B	ENST00000409150.3	transmembrane protein 194B 	271	1	0	0	1	2	1	0	1	1	rno-miR-128-3p	-0.04	-0.28	0.67	2011
PRDM16	ENST00000270722.5	PR domain containing 16 	64	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.04	-0.08	0.79	
FAM177A1	ENST00000280987.4	family with sequence similarity 177, member A1 	765	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.04	-0.41	0.46	2005, 2007, 2009, 2011
AGPAT3	ENST00000291572.8	1-acylglycerol-3-phosphate O-acyltransferase 3 	2443	1	0	0	1	1	0	0	1	2	rno-miR-128-3p	-0.04	-0.14	0.66	2009, 2011
ZNF516	ENST00000443185.2	zinc finger protein 516 	311	1	0	1	0	1	0	1	0	3	rno-miR-128-3p	-0.04	-0.04	0.11	2011
CATSPERG	ENST00000215069.4	catsper channel auxiliary subunit gamma 	5	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.04	-0.04	ORF	
POU2F1	ENST00000367866.2	POU class 2 homeobox 1 	83	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.04	-0.04	0.37	2011
GFPT1	ENST00000357308.4	glutamine--fructose-6-phosphate transaminase 1 	1313	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.04	-0.28	0.73	2011
MAP2K6	ENST00000590474.1	mitogen-activated protein kinase kinase 6 	235	1	1	0	0	1	0	1	0	3	rno-miR-128-3p	-0.04	-0.15	< 0.1	
C7orf41	ENST00000324453.8	chromosome 7 open reading frame 41 	235	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.04	-0.16	0.66	2007, 2009, 2011
BEND3	ENST00000369042.1	BEN domain containing 3 	13	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.04	-0.09	0.65	2007
GAREM	ENST00000399218.4	GRB2 associated, regulator of MAPK1 	536	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.05	0.60	
KIAA1551	ENST00000312561.4	KIAA1551 	15	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.41	0.76	2009, 2011
SFPQ	ENST00000357214.5	splicing factor proline/glutamine-rich 	4735	1	0	0	1	1	1	0	0	2	rno-miR-128-3p	-0.03	-0.30	0.60	
LZTS3	ENST00000329152.3	Homo sapiens leucine zipper, putative tumor suppressor family member 3 (LZTS3), transcript variant 2, mRNA. 	78	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.03	-0.03	0.55	2005, 2007, 2009, 2011
CTH	ENST00000411986.2	cystathionase (cystathionine gamma-lyase) 	430	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.18	0.71	2011
ATP2B1	ENST00000261173.2	ATPase, Ca++ transporting, plasma membrane 1 	699	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.08	0.53	2005, 2007, 2009, 2011
SLC8A1	ENST00000406785.2	solute carrier family 8 (sodium/calcium exchanger), member 1 	61	1	0	1	0	5	0	2	3	2	rno-miR-128-3p	-0.03	-0.30	0.92	2007
SUZ12	ENST00000322652.5	SUZ12 polycomb repressive complex 2 subunit 	104	2	0	1	1	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.21	0.79	
ARSG	ENST00000448504.2	arylsulfatase G 	73	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.12	0.26	
SEMA7A	ENST00000261918.4	semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group) 	65	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.03	-0.15	0.69	2011
RPL36A-HNRNPH2	ENST00000409170.3	RPL36A-HNRNPH2 readthrough 	85	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.03	ORF	
SIX1	ENST00000247182.6	SIX homeobox 1 	1264	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.03	-0.29	0.49	
DST	ENST00000312431.6	dystonin 	439	1	0	1	0	1	0	0	1	0	rno-miR-128-3p	-0.03	-0.03	< 0.1	
TPPP	ENST00000360578.5	tubulin polymerization promoting protein 	7	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.03	-0.10	0.55	2011
UBE2E2	ENST00000396703.1	ubiquitin-conjugating enzyme E2E 2 	794	2	0	2	0	0	0	0	0	1	rno-miR-128-3p	-0.03	-0.63	0.95	2005, 2007, 2009, 2011
OTUD7A	ENST00000307050.4	OTU domain containing 7A 	35	1	0	1	0	1	0	0	1	2	rno-miR-128-3p	-0.03	-0.06	0.13	
PTCHD1	ENST00000379361.4	patched domain containing 1 	59	1	0	0	1	1	0	0	1	2	rno-miR-128-3p	-0.03	-0.10	0.64	
PCDH1	ENST00000503492.1	protocadherin 1 	30	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.03	-0.04	0.20	
CHKA	ENST00000265689.4	choline kinase alpha 	352	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.17	0.61	2009, 2011
FUBP1	ENST00000370767.1	far upstream element (FUSE) binding protein 1 	2021	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.03	-0.08	0.65	
C1orf52	ENST00000471115.1	chromosome 1 open reading frame 52 	1516	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.26	0.78	2007, 2009, 2011
FOXN3	ENST00000345097.4	forkhead box N3 	42	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.03	-0.26	0.75	2009, 2011
KIAA1549L	ENST00000321505.4	KIAA1549-like 	117	1	0	1	0	2	0	0	2	3	rno-miR-128-3p	-0.03	-0.04	0.37	2009, 2011
ASAP1	ENST00000357668.1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 	185	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.03	-0.03	< 0.1	2011
KIAA1549	ENST00000440172.1	KIAA1549 	508	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.03	-0.03	0.24	2009, 2011
NSD1	ENST00000439151.2	nuclear receptor binding SET domain protein 1 	685	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.03	-0.09	0.78	2011
TXLNG	ENST00000380122.5	taxilin gamma 	96	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.03	-0.23	0.77	2011
NAA50	ENST00000240922.3	N(alpha)-acetyltransferase 50, NatE catalytic subunit 	260	1	1	0	0	1	0	0	1	0	rno-miR-128-3p	-0.03	-0.44	0.90	2007, 2009, 2011
MED13L	ENST00000281928.3	mediator complex subunit 13-like 	73	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.03	< 0.1	2005, 2007
ATXN10	ENST00000252934.5	ataxin 10 	4734	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.42	0.88	2005, 2007, 2009, 2011
SFRP1	ENST00000220772.3	secreted frizzled-related protein 1 	148	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.02	-0.14	0.77	2007, 2009, 2011
ARID1B	ENST00000346085.5	AT rich interactive domain 1B (SWI1-like) 	220	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.02	-0.17	0.80	2005, 2007, 2009, 2011
SMAD2	ENST00000262160.6	SMAD family member 2 	1196	2	2	0	0	0	0	0	0	3	rno-miR-128-3p	-0.02	-0.08	0.92	2007, 2009, 2011
HNRNPF	ENST00000357065.4	heterogeneous nuclear ribonucleoprotein F 	240	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.21	0.54	2005, 2007, 2009, 2011
RCOR3	ENST00000367005.4	REST corepressor 3 	374	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.30	< 0.1	
SLITRK3	ENST00000475390.1	SLIT and NTRK-like family, member 3 	5	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.02	-0.24	0.84	
MAPK6	ENST00000261845.5	mitogen-activated protein kinase 6 	24	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.19	0.79	2005, 2007, 2009, 2011
CA12	ENST00000178638.3	carbonic anhydrase XII 	42	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.02	-0.20	0.56	2005, 2007, 2009, 2011
KIAA0232	ENST00000425103.1	KIAA0232 	119	1	0	1	0	1	0	1	0	4	rno-miR-128-3p	-0.02	-0.12	0.67	2005, 2007, 2009, 2011
RAD51D	ENST00000345365.6	RAD51 paralog D 	73	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.21	0.17	
ARID4B	ENST00000349213.3	AT rich interactive domain 4B (RBP1-like) 	940	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.02	0.31	2005, 2007
DRP2	ENST00000402866.1	dystrophin related protein 2 	5	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.02	-0.02	0.23	2009, 2011
MBD5	ENST00000407073.1	methyl-CpG binding domain protein 5 	7	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.02	-0.09	0.30	
PAPD7	ENST00000230859.6	PAP associated domain containing 7 	3195	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.02	-0.02	0.15	2005, 2007, 2009, 2011
EHD3	ENST00000322054.5	EH-domain containing 3 	206	1	0	0	1	3	1	2	0	2	rno-miR-128-3p	-0.02	-0.19	0.68	2005, 2007, 2009, 2011
HIPK3	ENST00000303296.4	homeodomain interacting protein kinase 3 	933	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.02	0.57	
CDH6	ENST00000265071.2	cadherin 6, type 2, K-cadherin (fetal kidney) 	213	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.02	-0.12	0.62	
ARHGAP32	ENST00000310343.9	Rho GTPase activating protein 32 	16	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.03	0.23	2011
LIFR	ENST00000263409.4	leukemia inhibitory factor receptor alpha 	44	1	0	0	1	0	0	0	0	3	rno-miR-128-3p	-0.02	-0.09	0.78	2007, 2009, 2011
SOX6	ENST00000316399.6	SRY (sex determining region Y)-box 6 	22	1	0	1	0	1	1	0	0	2	rno-miR-128-3p	-0.02	-0.05	0.14	
SPATA2	ENST00000289431.5	spermatogenesis associated 2 	358	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.02	-0.12	0.53	2005, 2007, 2009, 2011
MTDH	ENST00000336273.3	metadherin 	5192	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.02	-0.19	0.93	2007, 2009, 2011
TACC1	ENST00000330691.6	transforming, acidic coiled-coil containing protein 1 	186	1	0	1	0	1	0	0	1	3	rno-miR-128-3p	-0.02	-0.06	0.13	
RBP2	ENST00000232217.2	retinol binding protein 2, cellular 	46	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.02	-0.18	< 0.1	
BMP3	ENST00000282701.2	bone morphogenetic protein 3 	36	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.02	-0.03	0.66	2009, 2011
SLC22A23	ENST00000436008.2	solute carrier family 22, member 23 	353	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.02	-0.26	0.83	2011
CPD	ENST00000225719.4	carboxypeptidase D 	1766	1	0	1	0	1	0	0	1	3	rno-miR-128-3p	-0.01	-0.03	0.68	2005, 2007, 2009, 2011
VCAN	ENST00000265077.3	versican 	542	1	0	1	0	1	0	1	0	1	rno-miR-128-3p	-0.01	-0.11	0.25	
PPP1R9A	ENST00000289495.5	protein phosphatase 1, regulatory subunit 9A 	46	1	0	1	0	0	0	0	0	2	rno-miR-128-3p	-0.01	-0.02	0.26	2009, 2011
PNISR	ENST00000369239.5	PNN-interacting serine/arginine-rich protein 	600	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.01	-0.10	0.59	2011
SYT7	ENST00000263846.4	synaptotagmin VII 	192	1	0	1	0	0	0	0	0	2	rno-miR-128-3p	-0.01	-0.09	0.31	2011
TMBIM6	ENST00000423828.1	transmembrane BAX inhibitor motif containing 6 	4043	1	0	0	1	1	0	0	1	1	rno-miR-128-3p	-0.01	-0.25	0.77	2009, 2011
AGO3	ENST00000373191.4	argonaute RISC catalytic component 3 	198	1	0	1	0	1	1	0	0	2	rno-miR-128-3p	-0.01	-0.19	0.53	
PLXND1	ENST00000393239.1	plexin D1 	211	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.01	-0.04	ORF	2007, 2009, 2011
TAF3	ENST00000344293.5	TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 140kDa 	225	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.01	-0.04	< 0.1	
PLEKHA3	ENST00000234453.5	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3 	767	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.01	-0.20	0.72	
PER2	ENST00000254658.3	period circadian clock 2 	106	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.01	-0.01	ORF	
RGL2	ENST00000497454.1	ral guanine nucleotide dissociation stimulator-like 2 	150	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.01	-0.20	0.56	2011
PPARGC1A	ENST00000264867.2	peroxisome proliferator-activated receptor gamma, coactivator 1 alpha 	19	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.01	-0.02	0.19	
HSD17B8	ENST00000374662.3	hydroxysteroid (17-beta) dehydrogenase 8 	51	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.01	-0.20	0.21	
ALG9	ENST00000531154.1	ALG9, alpha-1,2-mannosyltransferase 	586	1	0	0	1	0	0	0	0	3	rno-miR-128-3p	-0.01	-0.15	0.53	2007
ZNF236	ENST00000253159.8	zinc finger protein 236 	60	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.01	-0.15	0.12	
PAK2	ENST00000327134.3	p21 protein (Cdc42/Rac)-activated kinase 2 	145	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.01	-0.18	0.20	2009, 2011
MXI1	ENST00000332674.5	MAX interactor 1, dimerization protein 	278	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.01	-0.08	0.17	2005, 2007
ZBTB20	ENST00000462705.1	zinc finger and BTB domain containing 20 	5	4	1	0	3	3	1	2	0	7	rno-miR-128-3p	-0.01	-0.83	> 0.99	
ILDR2	ENST00000469934.2	immunoglobulin-like domain containing receptor 2 	7	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.01	-0.02	0.33	2011
CKAP4	ENST00000378026.4	cytoskeleton-associated protein 4 	1923	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.01	-0.22	0.79	2011
PIK3CA	ENST00000263967.3	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha 	112	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	0	-0.11	0.73	
CNOT1	ENST00000317147.5	CCR4-NOT transcription complex, subunit 1 	294	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	0	-0.06	0.59	
PRR12	ENST00000418929.2	proline rich 12 	95	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	0	-0.19	0.85	2009, 2011
DGCR14	ENST00000252137.6	DiGeorge syndrome critical region gene 14 	269	1	0	1	0	2	0	2	0	0	rno-miR-128-3p	0	-0.18	0.11	
ARFGEF1	ENST00000262215.3	ADP-ribosylation factor guanine nucleotide-exchange factor 1 (brefeldin A-inhibited) 	70	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	0	-0.12	0.78	2007, 2009, 2011
NIPBL	ENST00000448238.2	Nipped-B homolog (Drosophila) 	250	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	0	-0.17	0.51	2005, 2007, 2009, 2011
RPN1	ENST00000296255.3	ribophorin I 	9235	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	0	-0.18	0.52	2007, 2009, 2011
MAPRE2	ENST00000436190.2	microtubule-associated protein, RP/EB family, member 2 	361	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	0	-0.11	0.21	
CSE1L	ENST00000262982.2	CSE1 chromosome segregation 1-like (yeast) 	96	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	0	-0.16	0.24	
IRS4	ENST00000372129.2	insulin receptor substrate 4 	56	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	0	-0.02	0.57	
EDEM3	ENST00000318130.8	ER degradation enhancer, mannosidase alpha-like 3 	535	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	0	-0.12	0.75	2007, 2009, 2011
NR2F6	ENST00000291442.3	nuclear receptor subfamily 2, group F, member 6 	814	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	0	-0.21	0.74	2007, 2011
KCMF1	ENST00000409785.4	potassium channel modulatory factor 1 	1285	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	0	-0.15	0.79	2009, 2011
CPNE2	ENST00000290776.8	copine II 	1469	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	0	-0.24	0.61	
FADS1	ENST00000350997.7	fatty acid desaturase 1 	1170	1	0	1	0	1	0	1	0	2	rno-miR-128-3p	0	-0.06	0.29	2005, 2007, 2009, 2011
PPIG	ENST00000260970.3	peptidylprolyl isomerase G (cyclophilin G) 	470	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	0	-0.26	0.88	
CDON	ENST00000392693.3	cell adhesion associated, oncogene regulated 	173	1	1	0	0	0	0	0	0	3	rno-miR-128-3p	0	-0.05	0.72	
URGCP	ENST00000223341.7	upregulator of cell proliferation 	180	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	0	-0.04	0.56	
PDK1	ENST00000282077.3	pyruvate dehydrogenase kinase, isozyme 1 	637	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	0	-0.21	0.38	2009, 2011
CPEB4	ENST00000265085.5	cytoplasmic polyadenylation element binding protein 4 	472	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	0	-0.12	0.68	2005, 2007, 2009, 2011
LETMD1	ENST00000380123.2	LETM1 domain containing 1 	1619	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	0	-0.22	0.41	2005, 2007, 2009, 2011
ROBO1	ENST00000436010.2	roundabout, axon guidance receptor, homolog 1 (Drosophila) 	546	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	0	-0.16	0.11	
ARL8B	ENST00000419534.2	ADP-ribosylation factor-like 8B 	664	1	0	1	0	3	1	2	0	1	rno-miR-128-3p	0	-0.32	0.12	2007
CCDC6	ENST00000263102.6	coiled-coil domain containing 6 	193	1	0	1	0	0	0	0	0	2	rno-miR-128-3p	0	-0.03	0.24	2005, 2007, 2009, 2011
PPIF	ENST00000225174.3	peptidylprolyl isomerase F 	9304	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	0	-0.31	< 0.1	2009, 2011
CACNG2	ENST00000300105.6	calcium channel, voltage-dependent, gamma subunit 2 	5	3	1	1	1	1	0	1	0	0	rno-miR-128-3p	0	-0.43	0.99	2011
SLC24A4	ENST00000393265.2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4 	5	2	1	0	1	2	0	1	1	2	rno-miR-128-3p	0	-0.38	0.98	2011
CDC6	ENST00000209728.4	cell division cycle 6 	772	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	0	-0.02	0.52	
MAP3K2	ENST00000409947.1	mitogen-activated protein kinase kinase kinase 2 	187	1	0	1	0	0	0	0	0	4	rno-miR-128-3p	0	-0.14	0.44	2011
DDI2	ENST00000480945.1	DNA-damage inducible 1 homolog 2 (S. cerevisiae) 	357	1	0	1	0	2	0	0	2	0	rno-miR-128-3p	0	-0.04	0.74	
EIF2B3	ENST00000360403.2	eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa 	901	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	0	-0.25	0.48	
UBE2K	ENST00000261427.5	ubiquitin-conjugating enzyme E2K 	762	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	0	-0.09	0.28	2009, 2011
CCNK	ENST00000389879.5	cyclin K 	1777	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	0	-0.19	0.78	2005, 2007, 2009, 2011
GPR174	ENST00000276077.1	G protein-coupled receptor 174 	5	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	0	-0.27	0.72	
PFKM	ENST00000312352.7	phosphofructokinase, muscle 	7010	1	0	1	0	2	0	1	1	0	rno-miR-128-3p	0	-0.15	0.56	2005, 2007, 2011
EHF	ENST00000257831.3	ets homologous factor 	5	2	0	0	2	0	0	0	0	0	rno-miR-128-3p	0	-0.23	0.88	2011
DCC	ENST00000442544.2	deleted in colorectal carcinoma 	5	1	1	0	0	1	0	1	0	3	rno-miR-128-3p	0	-0.19	0.59	2011
KLHDC8A	ENST00000367155.3	kelch domain containing 8A 	8	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	0	-0.21	0.87	2007, 2009, 2011
CACNA1A	ENST00000573710.2	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	0	-0.10	0.66	2011
BAZ2B	ENST00000392782.1	bromodomain adjacent to zinc finger domain, 2B 	25	2	0	2	0	0	0	0	0	2	rno-miR-128-3p	0	-0.33	> 0.99	2011
CNOT7	ENST00000361272.4	CCR4-NOT transcription complex, subunit 7 	415	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	0	-0.18	0.74	2007
SOCS5	ENST00000306503.5	suppressor of cytokine signaling 5 	72	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	0	-0.09	0.54	
WDR13	ENST00000218056.5	WD repeat domain 13 	1128	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	0	-0.09	0.11	
