Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
EPHX4	ENST00000370383.4	epoxide hydrolase 4 	55	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.21	0.76	2007, 2011
SCN2B	ENST00000278947.5	sodium channel, voltage-gated, type II, beta subunit 	5	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.16	-0.16	0.91	2007, 2009, 2011
GRIN3A	ENST00000361820.3	glutamate receptor, ionotropic, N-methyl-D-aspartate 3A 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.16	0.87	2007, 2009, 2011
VAT1L	ENST00000302536.2	vesicle amine transport 1-like 	123	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.16	0.87	2007, 2009, 2011
AGO1	ENST00000373204.4	argonaute RISC catalytic component 1 	402	1	0	1	0	1	0	0	1	4	rno-miR-124-3p	-0.16	-0.16	0.93	2007, 2009, 2011
PURA	ENST00000331327.3	purine-rich element binding protein A 	367	2	0	0	2	0	0	0	0	2	rno-miR-124-3p	-0.16	-0.31	0.94	2011
NKAP	ENST00000371410.3	NFKB activating protein 	422	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.31	0.94	2007, 2009, 2011
TMEM245	ENST00000374586.3	transmembrane protein 245 	1320	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.17	0.87	
COLGALT1	ENST00000252599.4	collagen beta(1-O)galactosyltransferase 1 	427	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.18	0.40	
FRS2	ENST00000550389.1	fibroblast growth factor receptor substrate 2 	176	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.22	0.84	2007, 2009, 2011
OSBP	ENST00000263847.1	oxysterol binding protein 	101	3	0	1	2	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.49	> 0.99	2007, 2009, 2011
DGKH	ENST00000261491.5	diacylglycerol kinase, eta 	46	1	0	1	0	1	0	1	0	3	rno-miR-124-3p	-0.16	-0.26	0.94	
GAS2	ENST00000454584.2	growth arrest-specific 2 	13	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.18	0.74	2007, 2009
ALDH1L2	ENST00000258494.9	aldehyde dehydrogenase 1 family, member L2 	22	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.16	-0.41	0.90	2011
THBS2	ENST00000366787.3	thrombospondin 2 	372	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.16	0.94	2009, 2011
AKAP5	ENST00000394718.4	A kinase (PRKA) anchor protein 5 	75	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.18	0.80	2009, 2011
ADCY6	ENST00000357869.3	adenylate cyclase 6 	6	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.16	-0.16	0.81	2009, 2011
UBE2O	ENST00000319380.7	ubiquitin-conjugating enzyme E2O 	239	2	0	2	0	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.16	0.94	2007, 2009, 2011
SLC7A8	ENST00000316902.7	solute carrier family 7 (amino acid transporter light chain, L system), member 8 	15	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.16	-0.16	0.86	2007, 2009, 2011
MAP3K1	ENST00000399503.3	mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase 	137	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.16	0.86	2009, 2011
BZRAP1	ENST00000268893.6	benzodiazapine receptor (peripheral) associated protein 1 	26	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.16	0.80	2007, 2009, 2011
PTPRD	ENST00000381196.4	protein tyrosine phosphatase, receptor type, D 	101	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.29	0.94	2007, 2009, 2011
EPN2	ENST00000314728.5	epsin 2 	1609	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.16	0.85	2007, 2009, 2011
PEAK1	ENST00000312493.4	pseudopodium-enriched atypical kinase 1 	209	2	0	2	0	0	0	0	0	1	rno-miR-124-3p	-0.16	-0.18	0.99	2009, 2011
SPPL2A	ENST00000261854.5	signal peptide peptidase like 2A 	240	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.16	-0.36	0.94	2007, 2009, 2011
FAM171B	ENST00000304698.5	family with sequence similarity 171, member B 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.15	0.91	
JAKMIP3	ENST00000298622.4	Janus kinase and microtubule interacting protein 3 	5	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.99	2011
FRAS1	ENST00000264895.6	Fraser syndrome 1 	709	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.15	-0.15	0.79	
DUSP3	ENST00000226004.3	dual specificity phosphatase 3 	836	2	0	2	0	0	0	0	0	2	rno-miR-124-3p	-0.15	-0.41	0.98	2007, 2009, 2011
YIPF6	ENST00000462683.1	Yip1 domain family, member 6 	888	1	0	0	1	1	0	0	1	2	rno-miR-124-3p	-0.15	-0.30	0.90	2007, 2009, 2011
SLC7A1	ENST00000380752.5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 	338	1	0	1	0	1	0	1	0	2	rno-miR-124-3p	-0.15	-0.18	0.94	2007, 2009, 2011
PRKAA2	ENST00000371244.4	protein kinase, AMP-activated, alpha 2 catalytic subunit 	561	2	0	1	1	0	0	0	0	3	rno-miR-124-3p	-0.15	-0.19	0.99	2009, 2011
SREBF2	ENST00000361204.4	sterol regulatory element binding transcription factor 2 	1518	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.30	0.86	
UBE3A	ENST00000232165.3	ubiquitin protein ligase E3A 	529	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.15	-0.24	0.39	
NKAIN2	ENST00000368417.1	Na+/K+ transporting ATPase interacting 2 	34	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.15	0.71	2007
MPZL1	ENST00000474859.1	myelin protein zero-like 1 	3146	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.16	0.76	2007, 2009, 2011
PCDH1	ENST00000503492.1	protocadherin 1 	30	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.15	-0.18	0.78	2011
RWDD4	ENST00000326397.5	RWD domain containing 4 	5	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.87	2007, 2009, 2011
KIAA1161	ENST00000297625.7	KIAA1161 	18	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.86	2007, 2009, 2011
ETF1	ENST00000499810.2	eukaryotic translation termination factor 1 	31	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.80	2007, 2009, 2011
LONRF1	ENST00000398246.3	LON peptidase N-terminal domain and ring finger 1 	36	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.15	0.73	2007
SESTD1	ENST00000428443.3	SEC14 and spectrin domains 1 	478	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.15	-0.36	0.98	2007, 2009, 2011
DDX3X	ENST00000399959.2	DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked 	965	2	0	2	0	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.68	0.99	2007, 2009, 2011
NXT2	ENST00000372106.1	nuclear transport factor 2-like export factor 2 	390	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.72	2007, 2009, 2011
OXSR1	ENST00000311806.3	oxidative stress responsive 1 	1790	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.15	-0.15	0.72	2007, 2009
DCUN1D2	ENST00000332592.3	DCN1, defective in cullin neddylation 1, domain containing 2 	17	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.20	0.33	2009, 2011
YOD1	ENST00000315927.4	YOD1 deubiquitinase 	55	1	0	0	1	0	0	0	0	4	rno-miR-124-3p	-0.15	-0.22	0.84	2007, 2009, 2011
ARL5B	ENST00000377275.3	ADP-ribosylation factor-like 5B 	368	1	0	1	0	1	0	0	1	2	rno-miR-124-3p	-0.15	-0.31	0.90	2007, 2009, 2011
ROCK2	ENST00000315872.6	Rho-associated, coiled-coil containing protein kinase 2 	142	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.87	2007, 2009, 2011
CSTF3	ENST00000323959.4	cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa 	291	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.77	2007
PAPD5	ENST00000357464.3	PAP associated domain containing 5 	152	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.15	-0.16	0.86	2007, 2009, 2011
ST8SIA2	ENST00000268164.3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 	9	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.15	0.88	2007, 2009, 2011
BAHD1	ENST00000416165.1	bromo adjacent homology domain containing 1 	76	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.15	0.86	2007, 2009, 2011
IPCEF1	ENST00000265198.4	interaction protein for cytohesin exchange factors 1 	16	1	0	0	1	2	0	0	2	2	rno-miR-124-3p	-0.15	-0.15	0.70	2011
KLF13	ENST00000307145.3	Kruppel-like factor 13 	5	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.15	-0.15	0.99	2007, 2009, 2011
CACNB2	ENST00000396576.2	calcium channel, voltage-dependent, beta 2 subunit 	52	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.84	2007, 2009, 2011
EPHA3	ENST00000336596.2	EPH receptor A3 	100	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.15	0.84	2007, 2009, 2011
NEUROD1	ENST00000295108.3	neuronal differentiation 1 	5	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.15	0.79	2007, 2009, 2011
GATAD2B	ENST00000368655.4	GATA zinc finger domain containing 2B 	48	1	0	1	0	0	0	0	0	5	rno-miR-124-3p	-0.15	-0.30	0.86	2011
ATF7IP	ENST00000261168.4	activating transcription factor 7 interacting protein 	667	1	1	0	0	1	0	1	0	1	rno-miR-124-3p	-0.15	-0.16	0.98	2007, 2009, 2011
KIAA1211	ENST00000504228.1	KIAA1211 	631	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.15	-0.15	0.81	2009, 2011
PCDH19	ENST00000420881.2	protocadherin 19 	7	1	0	1	0	1	0	1	0	4	rno-miR-124-3p	-0.15	-0.15	0.75	2007, 2009, 2011
FBXO42	ENST00000375592.3	F-box protein 42 	854	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.15	-0.31	0.92	
TMEM170B	ENST00000379426.1	transmembrane protein 170B 	489	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.15	-0.28	0.81	2009, 2011
HLF	ENST00000226067.5	hepatic leukemia factor 	15	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.15	-0.18	0.82	2007, 2009, 2011
CLCN6	ENST00000312413.6	chloride channel, voltage-sensitive 6 	227	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.14	-0.14	ORF	
PTAR1	ENST00000377200.5	protein prenyltransferase alpha subunit repeat containing 1 	161	1	0	1	0	2	0	0	2	6	rno-miR-124-3p	-0.14	-0.26	0.88	2009, 2011
CDK13	ENST00000181839.4	cyclin-dependent kinase 13 	32	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.21	0.98	2011
EHD3	ENST00000322054.5	EH-domain containing 3 	206	1	0	1	0	1	0	1	0	4	rno-miR-124-3p	-0.14	-0.28	0.80	2009, 2011
SLC44A2	ENST00000335757.5	solute carrier family 44 (choline transporter), member 2 	720	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.33	0.75	2007, 2009, 2011
TP53INP1	ENST00000448464.2	tumor protein p53 inducible nuclear protein 1 	39	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.14	-0.33	0.93	2007, 2009, 2011
ZDHHC8	ENST00000334554.7	zinc finger, DHHC-type containing 8 	5	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.14	0.83	2011
RAP2A	ENST00000245304.4	RAP2A, member of RAS oncogene family 	721	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.14	-0.17	0.76	2007, 2009, 2011
MAPRE1	ENST00000375571.5	microtubule-associated protein, RP/EB family, member 1 	39	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.14	-0.21	0.71	2007, 2009, 2011
STK39	ENST00000355999.4	serine threonine kinase 39 	266	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.14	-0.19	0.85	2007, 2009, 2011
MLLT3	ENST00000380338.4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 	385	1	0	0	1	1	0	1	0	0	rno-miR-124-3p	-0.14	-0.22	0.87	2007, 2009, 2011
ITGA6	ENST00000375221.2	integrin, alpha 6 	1328	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.14	-0.14	0.81	2009, 2011
WIPF3	ENST00000409290.1	WAS/WASL interacting protein family, member 3 	168	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.14	-0.18	0.86	2011
CAPN2	ENST00000295006.5	calpain 2, (m/II) large subunit 	1090	1	0	0	1	1	0	1	0	1	rno-miR-124-3p	-0.14	-0.36	0.86	2007, 2009, 2011
FZD8	ENST00000374694.1	frizzled family receptor 8 	791	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.14	0.86	2007, 2009, 2011
OTUD1	ENST00000376495.3	OTU domain containing 1 	710	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.14	0.66	2011
EDC4	ENST00000358933.5	enhancer of mRNA decapping 4 	918	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.14	0.32	
PARP8	ENST00000503750.2	poly (ADP-ribose) polymerase family, member 8 	80	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.14	-0.22	0.93	2011
PDE5A	ENST00000354960.3	phosphodiesterase 5A, cGMP-specific 	69	1	0	1	0	1	0	0	1	2	rno-miR-124-3p	-0.14	-0.38	0.83	2007, 2009, 2011
SGMS2	ENST00000394684.4	sphingomyelin synthase 2 	111	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.14	-0.38	0.92	2011
WNK3	ENST00000375169.3	WNK lysine deficient protein kinase 3 	55	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.14	-0.14	0.93	
HIP1	ENST00000336926.6	huntingtin interacting protein 1 	37	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.14	-0.17	0.91	2007, 2009, 2011
ABCA2	ENST00000341511.6	ATP-binding cassette, sub-family A (ABC1), member 2 	125	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.14	-0.14	0.83	2007, 2009, 2011
PDIK1L	ENST00000374271.4	PDLIM1 interacting kinase 1 like 	5	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.14	0.51	
IGF2BP1	ENST00000290341.3	insulin-like growth factor 2 mRNA binding protein 1 	460	1	0	1	0	1	0	1	0	1	rno-miR-124-3p	-0.14	-0.17	0.84	2007, 2009, 2011
ARHGEF4	ENST00000392953.3	Rho guanine nucleotide exchange factor (GEF) 4 	189	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.14	-0.14	0.87	2007, 2009, 2011
XKR6	ENST00000304437.2	XK, Kell blood group complex subunit-related family, member 6 	5	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.14	0.80	2007, 2009, 2011
CUL5	ENST00000393094.2	cullin 5 	761	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.14	0.84	2007, 2009, 2011
SEMA5A	ENST00000382496.5	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A 	98	1	0	1	0	1	0	1	0	4	rno-miR-124-3p	-0.14	-0.17	0.92	2007, 2009, 2011
AGPAT5	ENST00000285518.6	1-acylglycerol-3-phosphate O-acyltransferase 5 	879	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.14	-0.19	0.94	2007, 2009, 2011
TLL1	ENST00000061240.2	tolloid-like 1 	247	1	0	0	1	1	0	0	1	0	rno-miR-124-3p	-0.14	-0.18	0.88	2007, 2009, 2011
EN2	ENST00000297375.4	engrailed homeobox 2 	86	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.13	-0.22	0.87	2007, 2009, 2011
RNF144A	ENST00000320892.6	ring finger protein 144A 	124	1	0	0	1	0	0	0	0	4	rno-miR-124-3p	-0.13	-0.13	0.85	2007, 2009, 2011
BTBD10	ENST00000278174.5	BTB (POZ) domain containing 10 	5	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.13	0.74	2007
DNASE2	ENST00000222219.3	deoxyribonuclease II, lysosomal 	75	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.37	0.61	2007, 2011
MECOM	ENST00000460814.1	MDS1 and EVI1 complex locus 	138	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.13	-0.14	0.84	2007, 2009, 2011
SASH1	ENST00000367467.3	SAM and SH3 domain containing 1 	79	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.13	-0.13	0.86	2007, 2009, 2011
AR	ENST00000374690.3	androgen receptor 	57	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.13	-0.13	0.76	2009, 2011
FAM83F	ENST00000333407.6	family with sequence similarity 83, member F 	5	1	0	1	0	0	0	0	0	8	rno-miR-124-3p	-0.13	-0.13	0.32	
DMXL1	ENST00000311085.8	Dmx-like 1 	136	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.13	0.87	2007, 2009, 2011
ZDHHC20	ENST00000320220.9	zinc finger, DHHC-type containing 20 	1486	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.13	0.86	2007, 2009, 2011
KDELR2	ENST00000258739.4	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 	5077	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.20	0.85	
BACH2	ENST00000257749.4	BTB and CNC homology 1, basic leucine zipper transcription factor 2 	74	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.13	-0.15	0.98	2007, 2009, 2011
NR2C2	ENST00000425241.1	nuclear receptor subfamily 2, group C, member 2 	227	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.20	0.89	2007, 2009, 2011
TMEM181	ENST00000367090.3	transmembrane protein 181 	924	1	0	0	1	1	0	1	0	0	rno-miR-124-3p	-0.13	-0.13	0.79	2009, 2011
TMEM194A	ENST00000379391.3	transmembrane protein 194A 	43	2	1	0	1	0	0	0	0	2	rno-miR-124-3p	-0.13	-0.20	0.93	
OSBP2	ENST00000382310.3	oxysterol binding protein 2 	485	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.13	0.68	2007, 2009, 2011
STYX	ENST00000354586.4	serine/threonine/tyrosine interacting protein 	250	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.29	0.90	2007, 2009, 2011
CLDND1	ENST00000341181.6	claudin domain containing 1 	24	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.28	0.30	2007, 2009, 2011
RAVER2	ENST00000371072.4	ribonucleoprotein, PTB-binding 2 	218	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.13	0.87	2007, 2009, 2011
HTR2C	ENST00000371950.3	5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled 	5	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.13	-0.13	0.83	2007
RNF217	ENST00000521654.2	ring finger protein 217 	92	2	1	1	0	1	0	1	0	1	rno-miR-124-3p	-0.13	-0.64	0.99	
FAM222B	ENST00000582266.1	family with sequence similarity 222, member B 	100	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.13	-0.16	0.78	2007, 2009, 2011
ZRANB2	ENST00000254821.6	zinc finger, RAN-binding domain containing 2 	4196	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.13	-0.13	< 0.1	2007, 2009, 2011
FUBP1	ENST00000370767.1	far upstream element (FUSE) binding protein 1 	2021	1	0	1	0	1	0	1	0	1	rno-miR-124-3p	-0.13	-0.36	0.86	
KATNBL1	ENST00000256544.3	katanin p80 subunit B-like 1 	105	1	0	0	1	1	0	1	0	2	rno-miR-124-3p	-0.13	-0.34	0.86	2009, 2011
FAM104A	ENST00000581110.1	family with sequence similarity 104, member A 	2724	1	1	0	0	1	0	1	0	1	rno-miR-124-3p	-0.13	-0.46	0.82	2007, 2011
IMPAD1	ENST00000262644.4	inositol monophosphatase domain containing 1 	1488	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.13	-0.37	0.97	2009, 2011
ELMSAN1	ENST00000394071.2	ELM2 and Myb/SANT-like domain containing 1 	15	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.13	-0.13	0.90	2007, 2009, 2011
MARCH8	ENST00000453424.2	membrane-associated ring finger (C3HC4) 8, E3 ubiquitin protein ligase 	48	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.13	-0.13	0.87	2007, 2009, 2011
GNAI3	ENST00000369851.4	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3 	2439	2	0	2	0	0	0	0	0	4	rno-miR-124-3p	-0.13	-0.58	0.94	2007, 2009, 2011
PRDM2	ENST00000235372.7	PR domain containing 2, with ZNF domain 	29	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.12	-0.12	0.62	2007, 2009
WWC3	ENST00000380861.4	WWC family member 3 	11	1	0	0	1	0	0	0	0	2	rno-miR-124-3p	-0.12	-0.16	0.85	2009, 2011
LMBR1	ENST00000353442.5	limb development membrane protein 1 	1435	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.18	0.85	2011
GLTP	ENST00000318348.4	glycolipid transfer protein 	5	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.12	-0.12	0.86	2007, 2009, 2011
ANXA7	ENST00000372921.5	annexin A7 	1433	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.24	0.87	2007, 2009, 2011
ZNF287	ENST00000395824.1	zinc finger protein 287 	14	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.27	0.57	
ZDHHC7	ENST00000313732.4	zinc finger, DHHC-type containing 7 	4068	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.12	-0.12	0.86	2009, 2011
MAPKAPK2	ENST00000294981.4	mitogen-activated protein kinase-activated protein kinase 2 	178	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.12	ORF	
GMFB	ENST00000358056.3	glia maturation factor, beta 	15	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.35	0.93	2007, 2009, 2011
CDR2L	ENST00000337231.5	cerebellar degeneration-related protein 2-like 	28	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.12	-0.12	0.86	2007, 2009, 2011
STAG2	ENST00000371160.1	stromal antigen 2 	216	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.14	0.80	2007, 2011
GAREM	ENST00000399218.4	GRB2 associated, regulator of MAPK1 	536	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.12	-0.17	0.94	
ACVR2B	ENST00000352511.4	activin A receptor, type IIB 	21	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.12	-0.28	0.94	2007, 2009, 2011
GPRIN3	ENST00000609438.1	GPRIN family member 3 	213	1	0	0	1	0	0	0	0	3	rno-miR-124-3p	-0.12	-0.12	0.78	
DPY19L3	ENST00000586987.1	dpy-19-like 3 (C. elegans) 	146	1	1	0	0	1	0	1	0	1	rno-miR-124-3p	-0.12	-0.16	0.97	2007, 2009, 2011
FRMD4A	ENST00000358621.4	FERM domain containing 4A 	192	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.12	0.84	2007, 2009, 2011
ANKRD13A	ENST00000261739.4	ankyrin repeat domain 13A 	1644	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.12	0.73	2007, 2009, 2011
NRG2	ENST00000394770.1	neuregulin 2 	9	1	0	1	0	1	0	1	0	1	rno-miR-124-3p	-0.12	-0.33	0.94	2011
LRRFIP2	ENST00000421307.1	leucine rich repeat (in FLII) interacting protein 2 	326	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.25	0.93	2007, 2009, 2011
NR4A3	ENST00000330847.1	nuclear receptor subfamily 4, group A, member 3 	244	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.22	0.83	2011
GJA9	ENST00000454994.2	gap junction protein, alpha 9, 59kDa 	85	1	0	0	1	1	0	1	0	3	rno-miR-124-3p	-0.12	-0.31	0.85	
PRPF40A	ENST00000410080.1	PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae) 	459	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.12	-0.16	0.87	2009, 2011
CASC4	ENST00000299957.6	cancer susceptibility candidate 4 	5	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.12	0.78	2007, 2009, 2011
TLE4	ENST00000376544.3	transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila) 	369	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.27	0.86	2007, 2009, 2011
MTMR2	ENST00000346299.5	myotubularin related protein 2 	625	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.17	0.72	2011
CTD-2228K2.5	ENST00000342584.3	Uncharacterized protein  	199	1	1	0	0	1	0	0	1	0	rno-miR-124-3p	-0.12	-0.87	0.98	
NDST1	ENST00000261797.6	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 	13660	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.12	-0.12	0.89	2007, 2009, 2011
SLC35A3	ENST00000465289.1	solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3 	191	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.22	0.90	
BRWD1	ENST00000342449.3	bromodomain and WD repeat domain containing 1 	96	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.19	0.89	2007, 2009, 2011
SMCR8	ENST00000406438.3	Smith-Magenis syndrome chromosome region, candidate 8 	219	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.12	0.65	2007, 2009, 2011
CLIP3	ENST00000360535.4	CAP-GLY domain containing linker protein 3 	9	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.12	-0.21	0.67	2007, 2009, 2011
N4BP1	ENST00000262384.3	NEDD4 binding protein 1 	105	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.12	-0.16	0.90	
