Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
CELF6	ENST00000287202.5	CUGBP, Elav-like family member 6 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.90	2005, 2007, 2009, 2011
PTEN	ENST00000371953.3	phosphatase and tensin homolog 	118	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.18	0.43	
SLC22A23	ENST00000436008.2	solute carrier family 22, member 23 	353	1	0	1	0	1	0	0	1	1	rno-miR-9a-5p	-0.10	-0.11	0.73	2011
PTCHD1	ENST00000379361.4	patched domain containing 1 	59	2	2	0	0	0	0	0	0	2	rno-miR-9a-5p	-0.10	-0.40	> 0.99	
ASXL3	ENST00000269197.5	additional sex combs like 3 (Drosophila) 	65	1	1	0	0	1	0	0	1	3	rno-miR-9a-5p	-0.10	-0.10	0.89	
BAG4	ENST00000287322.4	BCL2-associated athanogene 4 	29	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.81	2005, 2007, 2011
SYT1	ENST00000457153.2	synaptotagmin I 	13	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.10	0.17	2011
ERMP1	ENST00000381506.3	endoplasmic reticulum metallopeptidase 1 	53	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.10	ORF	
SLC39A13	ENST00000524928.1	solute carrier family 39 (zinc transporter), member 13 	845	1	0	0	1	0	0	0	0	3	rno-miR-9a-5p	-0.10	-0.10	0.57	2005, 2007, 2011
MYCBP	ENST00000397572.2	MYC binding protein 	85	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.22	0.80	2011
SRSF1	ENST00000258962.4	serine/arginine-rich splicing factor 1 	1430	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.24	0.82	2005, 2007, 2009, 2011
FSD1L	ENST00000374710.3	fibronectin type III and SPRY domain containing 1-like 	16	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.10	-0.14	0.76	
C4orf46	ENST00000379205.4	chromosome 4 open reading frame 46 	128	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.46	0.88	2005, 2007, 2009, 2011
NFIA	ENST00000403491.3	nuclear factor I/A 	5	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.10	-0.10	0.84	2011
KCTD2	ENST00000322444.6	potassium channel tetramerization domain containing 2 	3328	1	1	0	0	0	0	0	0	3	rno-miR-9a-5p	-0.10	-0.10	< 0.1	2009, 2011
ZNRF2	ENST00000323037.4	zinc and ring finger 2 	403	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.09	-0.27	0.82	2005, 2007, 2011
LMBRD2	ENST00000296603.4	LMBR1 domain containing 2 	211	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.10	0.66	2007
PTBP3	ENST00000374257.1	polypyrimidine tract binding protein 3 	214	2	1	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.09	-0.30	0.98	2007, 2009, 2011
KIRREL	ENST00000368172.1	kin of IRRE like (Drosophila) 	493	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.09	-0.09	0.95	
VCAN	ENST00000265077.3	versican 	542	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.09	-0.35	0.96	2011
PGAP1	ENST00000354764.4	post-GPI attachment to proteins 1 	106	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.09	-0.11	0.49	2007, 2009, 2011
DGKB	ENST00000403951.2	diacylglycerol kinase, beta 90kDa 	5	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	0.94	2005, 2007, 2009, 2011
SIK1	ENST00000270162.6	salt-inducible kinase 1 	2163	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	0.82	2005, 2007, 2009, 2011
MYH11	ENST00000452625.2	myosin, heavy chain 11, smooth muscle 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	ORF	
WIZ	ENST00000389282.4	widely interspaced zinc finger motifs 	1321	1	0	0	1	1	1	0	0	2	rno-miR-9a-5p	-0.09	-0.12	0.80	2011
UBN1	ENST00000262376.6	ubinuclein 1 	586	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	0.81	2005, 2007, 2009, 2011
ID4	ENST00000378700.3	inhibitor of DNA binding 4, dominant negative helix-loop-helix protein 	3400	3	1	1	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.74	0.91	2005, 2007, 2009, 2011
NFATC3	ENST00000329524.4	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3 	221	2	1	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	0.87	2011
KPNB1	ENST00000290158.4	karyopherin (importin) beta 1 	465	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	0.77	2005, 2007, 2009, 2011
ARFGEF2	ENST00000371917.4	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) 	111	2	1	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.19	0.97	2009, 2011
WNT4	ENST00000290167.6	wingless-type MMTV integration site family, member 4 	5	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.09	-0.09	0.76	2005, 2007, 2009, 2011
WDR6	ENST00000395474.3	WD repeat domain 6 	3435	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	ORF	
CD47	ENST00000361309.5	CD47 molecule 	520	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.25	0.90	2005, 2007, 2009, 2011
FYCO1	ENST00000296137.2	FYVE and coiled-coil domain containing 1 	91	1	0	0	1	1	1	0	0	1	rno-miR-9a-5p	-0.09	-0.09	0.83	2005, 2007, 2009, 2011
HECW2	ENST00000260983.3	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 	28	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.09	-0.09	0.92	2005, 2007, 2009, 2011
SHB	ENST00000377707.3	Src homology 2 domain containing adaptor protein B 	1436	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.09	-0.23	0.83	2007, 2009, 2011
MAPK4	ENST00000592595.1	mitogen-activated protein kinase 4 	77	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.09	-0.10	< 0.1	
FBXL16	ENST00000397621.1	F-box and leucine-rich repeat protein 16 	5	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.09	-0.09	0.76	2005, 2007, 2009, 2011
CC2D1A	ENST00000318003.7	coiled-coil and C2 domain containing 1A 	22	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	0.58	2007, 2009, 2011
HM13	ENST00000335574.5	histocompatibility (minor) 13 	4848	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	ORF	
WIPF1	ENST00000392547.2	WAS/WASL interacting protein family, member 1 	304	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.09	-0.17	0.67	2011
CBFA2T2	ENST00000375279.2	core-binding factor, runt domain, alpha subunit 2; translocated to, 2 	107	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.13	0.83	2005, 2007, 2009, 2011
KCNN3	ENST00000271915.4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 	5	2	1	0	1	1	0	0	1	3	rno-miR-9a-5p	-0.09	-0.09	0.85	2011
RHOJ	ENST00000316754.3	ras homolog family member J 	118	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.10	0.81	2005, 2007
SEMA6D	ENST00000355997.3	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D 	179	1	0	0	1	1	0	1	0	3	rno-miR-9a-5p	-0.09	-0.09	0.72	2005, 2007, 2009, 2011
LHFP	ENST00000379589.3	lipoma HMGIC fusion partner 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.09	-0.09	0.36	2005, 2007, 2009, 2011
PODXL	ENST00000541194.1	podocalyxin-like 	2928	1	1	0	0	0	0	0	0	3	rno-miR-9a-5p	-0.08	-0.09	< 0.1	2011
ZFHX4	ENST00000521891.2	zinc finger homeobox 4 	194	1	0	0	1	0	0	0	0	4	rno-miR-9a-5p	-0.08	-0.08	0.75	2005, 2007, 2009, 2011
FRMD4A	ENST00000358621.4	FERM domain containing 4A 	192	1	0	0	1	0	0	0	0	3	rno-miR-9a-5p	-0.08	-0.08	0.65	2007, 2009, 2011
ANKRD40	ENST00000285243.6	ankyrin repeat domain 40 	409	1	0	0	1	1	0	1	0	2	rno-miR-9a-5p	-0.08	-0.23	0.80	2011
SH3BGRL2	ENST00000369838.4	SH3 domain binding glutamic acid-rich protein like 2 	32	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.08	-0.25	0.77	2005, 2007, 2009, 2011
UNC5D	ENST00000287272.2	unc-5 homolog D (C. elegans) 	37	1	0	0	1	2	0	2	0	1	rno-miR-9a-5p	-0.08	-0.10	0.58	
FNDC3B	ENST00000336824.4	fibronectin type III domain containing 3B 	509	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.08	-0.15	0.84	2005, 2007, 2009, 2011
FAM73B	ENST00000358369.4	family with sequence similarity 73, member B 	651	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.08	-0.08	0.66	2007, 2009, 2011
FLRT3	ENST00000378053.3	fibronectin leucine rich transmembrane protein 3 	11	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.19	0.92	2005, 2007, 2009, 2011
AGAP1	ENST00000304032.8	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 	109	1	0	0	1	0	0	0	0	3	rno-miR-9a-5p	-0.08	-0.08	0.65	2005, 2007, 2009, 2011
TSPAN15	ENST00000373290.2	tetraspanin 15 	15	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.08	0.42	
ADAM10	ENST00000260408.3	ADAM metallopeptidase domain 10 	385	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.08	ORF	2005, 2007, 2009, 2011
KITLG	ENST00000228280.5	KIT ligand 	100	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.09	< 0.1	2005, 2007, 2009, 2011
KCNB1	ENST00000371741.4	potassium voltage-gated channel, Shab-related subfamily, member 1 	5	1	0	1	0	5	0	1	4	1	rno-miR-9a-5p	-0.08	-0.08	0.92	
AATK	ENST00000326724.4	apoptosis-associated tyrosine kinase 	307	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.08	0.83	2009, 2011
SH3PXD2B	ENST00000311601.5	SH3 and PX domains 2B 	123	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.08	0.63	2011
FAM208A	ENST00000493960.2	family with sequence similarity 208, member A 	60	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.08	ORF	
H3F3B	ENST00000591890.1	H3 histone, family 3B (H3.3B) 	336	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.08	ORF	
B4GALNT1	ENST00000341156.4	beta-1,4-N-acetyl-galactosaminyl transferase 1 	23	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.09	0.69	2007, 2009, 2011
PLEKHA6	ENST00000272203.3	pleckstrin homology domain containing, family A member 6 	45	2	0	0	2	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.10	0.93	2005, 2007, 2009, 2011
FAM135B	ENST00000395297.1	family with sequence similarity 135, member B 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.08	0.78	2007, 2009, 2011
CYTH3	ENST00000350796.3	cytohesin 3 	248	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.08	-0.08	0.80	2009, 2011
BCL2L11	ENST00000393256.3	BCL2-like 11 (apoptosis facilitator) 	105	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.08	-0.09	0.78	2005, 2007, 2009, 2011
ZNF618	ENST00000288466.7	zinc finger protein 618 	778	2	0	1	1	0	0	0	0	1	rno-miR-9a-5p	-0.08	-0.21	0.97	2007, 2009, 2011
SPA17	ENST00000532692.1	sperm autoantigenic protein 17 	189	1	1	0	0	0	0	0	0	2	rno-miR-9a-5p	-0.08	-0.42	< 0.1	
CNTNAP1	ENST00000264638.4	contactin associated protein 1 	821	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.07	0.42	2009, 2011
FAM83F	ENST00000333407.6	family with sequence similarity 83, member F 	5	1	1	0	0	1	0	1	0	3	rno-miR-9a-5p	-0.07	-0.07	0.21	
ADCY9	ENST00000294016.3	adenylate cyclase 9 	166	1	0	0	1	1	0	0	1	3	rno-miR-9a-5p	-0.07	-0.10	0.65	2005, 2007, 2009, 2011
BAZ2B	ENST00000392782.1	bromodomain adjacent to zinc finger domain, 2B 	25	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.07	0.83	
SSX2IP	ENST00000342203.3	synovial sarcoma, X breakpoint 2 interacting protein 	197	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.09	0.82	2005, 2007, 2009, 2011
GRAMD4	ENST00000361034.3	GRAM domain containing 4 	403	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.07	0.54	2007, 2011
S100PBP	ENST00000373475.5	S100P binding protein 	428	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.08	0.72	2007, 2009, 2011
ERBB2IP	ENST00000284037.5	erbb2 interacting protein 	177	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.22	0.83	2005, 2007, 2009, 2011
JHDM1D	ENST00000397560.2	jumonji C domain containing histone demethylase 1 homolog D (S. cerevisiae) 	470	1	0	0	1	1	0	1	0	2	rno-miR-9a-5p	-0.07	-0.07	0.80	
CNIH4	ENST00000465271.1	cornichon family AMPA receptor auxiliary protein 4 	1348	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.19	0.76	
COL18A1	ENST00000400337.2	collagen, type XVIII, alpha 1 	1051	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.17	0.83	2005, 2007, 2009, 2011
TBC1D4	ENST00000377636.3	TBC1 domain family, member 4 	96	1	0	0	1	2	0	0	2	0	rno-miR-9a-5p	-0.07	-0.07	0.83	2005, 2007, 2009, 2011
ST3GAL2	ENST00000342907.2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2 	102	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.07	-0.09	0.76	2009, 2011
ATG14	ENST00000247178.5	autophagy related 14 	25	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.33	0.96	2005, 2007, 2009, 2011
PTCH1	ENST00000430669.2	patched 1 	123	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.07	0.76	2011
LIFR	ENST00000263409.4	leukemia inhibitory factor receptor alpha 	44	1	0	0	1	1	1	0	0	1	rno-miR-9a-5p	-0.07	-0.08	0.80	2005, 2007, 2009, 2011
CARM1	ENST00000327064.4	coactivator-associated arginine methyltransferase 1 	663	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.07	0.63	2005, 2007, 2011
CHMP1B	ENST00000526991.2	charged multivesicular body protein 1B 	3248	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.15	0.79	2011
LRRC1	ENST00000370888.1	leucine rich repeat containing 1 	343	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.16	0.57	2005, 2007
TENM1	ENST00000371130.3	teneurin transmembrane protein 1 	5	1	1	0	0	1	0	1	0	1	rno-miR-9a-5p	-0.07	-0.07	0.96	2005, 2007, 2009, 2011
PCGF5	ENST00000336126.5	polycomb group ring finger 5 	176	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.38	0.87	2007, 2009, 2011
ASXL2	ENST00000435504.4	additional sex combs like 2 (Drosophila) 	139	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.07	0.76	
SCN4B	ENST00000324727.4	sodium channel, voltage-gated, type IV, beta subunit 	13	1	1	0	0	0	0	0	0	3	rno-miR-9a-5p	-0.07	-0.07	< 0.1	2011
C1RL	ENST00000544702.1	complement component 1, r subcomponent-like 	70	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.07	-0.09	< 0.1	
PIP4K2B	ENST00000269554.3	phosphatidylinositol-5-phosphate 4-kinase, type II, beta 	148	1	1	0	0	1	0	0	1	2	rno-miR-9a-5p	-0.07	-0.11	0.42	2011
PCDH1	ENST00000503492.1	protocadherin 1 	30	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.08	0.88	2009, 2011
SH3BP4	ENST00000392011.2	SH3-domain binding protein 4 	783	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.07	0.72	2005, 2007, 2009, 2011
MFF	ENST00000304593.9	mitochondrial fission factor 	129	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.32	0.87	
LIN7A	ENST00000552864.1	lin-7 homolog A (C. elegans) 	86	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.07	-0.19	0.88	
DSTYK	ENST00000367160.4	dual serine/threonine and tyrosine protein kinase 	256	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.07	-0.07	0.87	2005, 2007, 2009, 2011
GPC6	ENST00000377047.4	glypican 6 	410	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.07	-0.07	0.82	2005, 2007, 2011
ATG13	ENST00000359513.4	autophagy related 13 	834	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.07	-0.15	0.62	2009, 2011
BRPF3	ENST00000357641.6	bromodomain and PHD finger containing, 3 	7032	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.07	0.91	2005, 2007, 2009, 2011
ATP8A1	ENST00000381668.5	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 	48	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.07	-0.07	0.82	2009, 2011
AMOTL2	ENST00000249883.5	angiomotin like 2 	78	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.07	0.83	2005, 2007, 2009, 2011
PHLDB1	ENST00000361417.2	pleckstrin homology-like domain, family B, member 1 	126	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.08	0.81	2005, 2007, 2009, 2011
ITGB8	ENST00000222573.4	integrin, beta 8 	17	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.06	-0.08	< 0.1	
CLCN5	ENST00000376088.3	chloride channel, voltage-sensitive 5 	154	3	0	2	1	1	0	1	0	3	rno-miR-9a-5p	-0.06	-0.15	0.99	2007, 2009, 2011
MICAL3	ENST00000441493.2	microtubule associated monooxygenase, calponin and LIM domain containing 3 	58	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.06	0.96	2009, 2011
PITPNM2	ENST00000280562.5	phosphatidylinositol transfer protein, membrane-associated 2 	66	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.08	0.77	2007, 2009, 2011
ICMT	ENST00000343813.5	isoprenylcysteine carboxyl methyltransferase 	558	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.29	0.96	2005, 2007, 2009, 2011
FOXP4	ENST00000373063.3	forkhead box P4 	228	2	1	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.43	> 0.99	2005, 2007, 2009, 2011
SLC7A8	ENST00000316902.7	solute carrier family 7 (amino acid transporter light chain, L system), member 8 	15	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.06	0.77	2005, 2007, 2009, 2011
C2CD2	ENST00000329623.7	C2 calcium-dependent domain containing 2 	106	1	0	1	0	0	0	0	0	3	rno-miR-9a-5p	-0.06	-0.09	0.78	2005, 2007, 2009, 2011
PDK3	ENST00000441463.2	pyruvate dehydrogenase kinase, isozyme 3 	659	1	0	0	1	1	0	1	0	2	rno-miR-9a-5p	-0.06	-0.11	0.67	2011
CTDP1	ENST00000075430.7	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 	63	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.06	0.82	2011
SMURF2	ENST00000262435.9	SMAD specific E3 ubiquitin protein ligase 2 	978	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.33	0.83	2005, 2007
UNC80	ENST00000439458.1	unc-80 homolog (C. elegans) 	5	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.06	0.90	2011
NPFFR1	ENST00000277942.6	neuropeptide FF receptor 1 	5	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.06	0.75	
KCNH5	ENST00000322893.7	potassium voltage-gated channel, subfamily H (eag-related), member 5 	157	1	0	0	1	0	0	0	0	4	rno-miR-9a-5p	-0.06	-0.06	0.69	2011
CREB5	ENST00000357727.2	cAMP responsive element binding protein 5 	54	2	0	2	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.20	0.91	2005, 2007, 2009, 2011
ATXN1	ENST00000244769.4	ataxin 1 	106	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.08	0.70	2005, 2007
PCDH10	ENST00000264360.5	protocadherin 10 	9	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.06	0.74	2005, 2007, 2009, 2011
ARHGAP31	ENST00000264245.4	Rho GTPase activating protein 31 	32	1	0	0	1	1	0	1	0	1	rno-miR-9a-5p	-0.06	-0.25	0.65	
PEG3	ENST00000423103.2	paternally expressed 3 	5	3	0	0	3	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.06	0.95	2011
CNOT1	ENST00000317147.5	CCR4-NOT transcription complex, subunit 1 	294	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.16	0.79	2005, 2007
NDRG1	ENST00000323851.7	N-myc downstream regulated 1 	2195	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.06	0.73	2011
GEMIN5	ENST00000285873.7	gem (nuclear organelle) associated protein 5 	742	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.06	-0.06	0.64	
MAP1A	ENST00000382031.1	microtubule-associated protein 1A 	223	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.06	0.52	2005, 2007, 2009, 2011
PTBP2	ENST00000609116.1	polypyrimidine tract binding protein 2 	70	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.06	-0.13	0.84	2005, 2007, 2009, 2011
RFX3	ENST00000382004.3	regulatory factor X, 3 (influences HLA class II expression) 	37	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.10	0.74	
PYGO2	ENST00000368457.2	pygopus homolog 2 (Drosophila) 	35	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.06	-0.23	0.88	2005, 2007, 2009, 2011
SHROOM3	ENST00000296043.6	shroom family member 3 	2841	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.05	-0.12	0.83	2007, 2009, 2011
TMEM170B	ENST00000379426.1	transmembrane protein 170B 	489	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.06	0.75	2009, 2011
CNTN3	ENST00000263665.6	contactin 3 (plasmacytoma associated) 	27	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.05	-0.33	0.90	2007, 2009, 2011
TNS1	ENST00000171887.4	tensin 1 	591	1	0	0	1	3	0	1	2	4	rno-miR-9a-5p	-0.05	-0.05	0.91	2007, 2009, 2011
CCDC50	ENST00000392455.3	coiled-coil domain containing 50 	961	1	0	1	0	1	0	0	1	1	rno-miR-9a-5p	-0.05	-0.29	0.89	2011
KIAA0930	ENST00000336156.5	KIAA0930 	1107	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.05	-0.16	0.83	2005, 2007, 2009, 2011
CECR2	ENST00000400573.5	cat eye syndrome chromosome region, candidate 2 	46	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.11	0.65	
VAT1	ENST00000355653.3	vesicle amine transport 1 	2844	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.05	-0.05	0.65	2007, 2011
COPZ1	ENST00000551779.1	coatomer protein complex, subunit zeta 1 	2623	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.05	ORF	
EOGT	ENST00000383701.3	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase 	302	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.06	0.40	
ATP1B1	ENST00000367816.1	ATPase, Na+/K+ transporting, beta 1 polypeptide 	656	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.35	0.79	2005, 2007, 2009, 2011
SYNJ1	ENST00000357345.3	synaptojanin 1 	143	1	1	0	0	2	0	0	2	1	rno-miR-9a-5p	-0.05	-0.06	0.76	2005, 2007, 2009, 2011
LURAP1L	ENST00000319264.3	leucine rich adaptor protein 1-like 	266	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.32	0.75	2005, 2007, 2011
PTPRJ	ENST00000418331.2	protein tyrosine phosphatase, receptor type, J 	145	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.05	0.71	
MTF2	ENST00000370298.4	metal response element binding transcription factor 2 	653	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.05	-0.14	0.70	2011
PRDM10	ENST00000358825.5	PR domain containing 10 	68	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.05	0.62	2005, 2007, 2009, 2011
MEX3A	ENST00000532414.2	mex-3 RNA binding family member A 	912	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.06	0.68	2009, 2011
C12orf73	ENST00000547975.1	chromosome 12 open reading frame 73 	1060	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.05	-0.31	ORF	
KLF13	ENST00000307145.3	Kruppel-like factor 13 	5	1	0	0	1	1	0	0	1	6	rno-miR-9a-5p	-0.05	-0.05	0.82	2005, 2007, 2009, 2011
ENPP6	ENST00000296741.2	ectonucleotide pyrophosphatase/phosphodiesterase 6 	5	1	0	1	0	2	1	1	0	3	rno-miR-9a-5p	-0.05	-0.34	0.82	
GBA	ENST00000368373.3	glucosidase, beta, acid 	27	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.05	-0.06	0.80	
RXRA	ENST00000481739.1	retinoid X receptor, alpha 	609	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.05	-0.10	0.82	2005, 2007, 2009, 2011
SZRD1	ENST00000401089.3	SUZ RNA binding domain containing 1 	137	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.05	-0.19	0.72	2009, 2011
