Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Srsf6	ENSMUST00000130411.1	serine/arginine-rich splicing factor 6 	15157	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.14	-0.28	0.68	2007, 2009, 2011
H6pd	ENSMUST00000084117.7	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) 	2518	1	1	0	0	1	0	1	0	0	mmu-miR-9-5p	-0.14	-0.14	< 0.1	2005, 2007, 2009, 2011
Cpeb1	ENSMUST00000098331.4	cytoplasmic polyadenylation element binding protein 1 	361	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.14	-0.14	0.78	2007
Lzts3	ENSMUST00000089561.4	leucine zipper, putative tumor suppressor family member 3 	158	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.14	-0.15	0.77	2007, 2009, 2011
Olfml2a	ENSMUST00000057279.5	olfactomedin-like 2A 	76	1	1	0	0	1	0	1	0	2	mmu-miR-9-5p	-0.14	-0.17	< 0.1	2005, 2007
Gad1	ENSMUST00000094934.5	glutamate decarboxylase 1 	8	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.80	2005, 2007, 2009, 2011
Pak6	ENSMUST00000099557.4	p21 protein (Cdc42/Rac)-activated kinase 6 	111	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.69	2005, 2007, 2009, 2011
Afap1	ENSMUST00000064571.5	actin filament associated protein 1 	1521	1	0	1	0	1	1	0	0	3	mmu-miR-9-5p	-0.14	-0.14	0.85	2007, 2009, 2011
Fbxo47	ENSMUST00000093939.3	F-box protein 47 	34	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.14	-0.20	< 0.1	
Fam117b	ENSMUST00000036540.6	family with sequence similarity 117, member B 	1648	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.14	0.88	2007, 2009, 2011
Cdk8	ENSMUST00000031640.9	cyclin-dependent kinase 8 	24	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.94	2009, 2011
Myo19	ENSMUST00000093969.5	myosin XIX 	1023	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.57	2007, 2011
Gm12353	ENSMUST00000108250.2	predicted gene 12353 	12	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.13	-0.24	0.82	
Nfib	ENSMUST00000107245.3	nuclear factor I/B 	2888	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.14	0.85	2007, 2009, 2011
Fam222b	ENSMUST00000073705.6	family with sequence similarity 222, member B 	135	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.13	-0.15	0.71	2007, 2009, 2011
Txndc5	ENSMUST00000035988.9	thioredoxin domain containing 5 	306	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.19	0.65	2005, 2007, 2009, 2011
Fsd1l	ENSMUST00000132151.2	fibronectin type III and SPRY domain containing 1-like 	162	1	0	1	0	1	0	0	1	1	mmu-miR-9-5p	-0.13	-0.17	0.69	2011
Zfhx3	ENSMUST00000043896.9	zinc finger homeobox 3 	295	1	0	0	1	1	0	0	1	2	mmu-miR-9-5p	-0.13	-0.14	0.75	2007, 2009, 2011
Vcan	ENSMUST00000109546.3	versican 	686	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.22	0.90	2011
Fbxo33	ENSMUST00000043204.7	F-box protein 33 	40	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.79	2005, 2007, 2009, 2011
Fst	ENSMUST00000022287.5	follistatin 	14	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.45	2009, 2011
Foxn3	ENSMUST00000046859.5	forkhead box N3 	698	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.18	0.79	2007
Srpk1	ENSMUST00000130643.2	serine/arginine-rich protein specific kinase 1 	3320	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.93	2005, 2007, 2009, 2011
Dbt	ENSMUST00000000349.6	dihydrolipoamide branched chain transacylase E2 	2152	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.59	2005, 2007, 2009, 2011
Arfgef1	ENSMUST00000088615.5	ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited) 	2011	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.67	2005, 2007, 2009, 2011
Sh3pxd2b	ENSMUST00000038753.5	SH3 and PX domains 2B 	545	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.13	-0.13	0.65	2007, 2009, 2011
Isl1	ENSMUST00000036060.7	ISL1 transcription factor, LIM/homeodomain 	18	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.75	2005, 2007, 2009, 2011
Lrig2	ENSMUST00000046316.6	leucine-rich repeats and immunoglobulin-like domains 2 	154	2	2	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.20	0.85	2009, 2011
Vwa7	ENSMUST00000007245.2	von Willebrand factor A domain containing 7 	90	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.53	2009, 2011
Ranbp17	ENSMUST00000102815.4	RAN binding protein 17 	92	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.36	0.97	2005, 2007, 2009, 2011
Fnip1	ENSMUST00000046835.8	folliculin interacting protein 1 	1794	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.13	-0.13	0.51	2007, 2009, 2011
Abl2	ENSMUST00000166172.3	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene) 	860	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.13	0.89	2009, 2011
Abcd1	ENSMUST00000002084.8	ATP-binding cassette, sub-family D (ALD), member 1 	324	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.13	0.65	2005, 2007
Asb7	ENSMUST00000124899.2	ankyrin repeat and SOCS box-containing 7 	35	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.25	0.80	2009, 2011
Kdm2a	ENSMUST00000047898.8	lysine (K)-specific demethylase 2A 	185	1	0	0	1	1	0	0	1	2	mmu-miR-9-5p	-0.13	-0.18	0.91	2007, 2009, 2011
Cnnm4	ENSMUST00000153128.1	cyclin M4 	86	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.13	-0.13	0.36	2005, 2007, 2009, 2011
Phf8	ENSMUST00000046950.7	PHD finger protein 8 	566	3	0	2	1	0	0	0	0	2	mmu-miR-9-5p	-0.13	-0.13	0.96	2005, 2007, 2009, 2011
Runx1	ENSMUST00000023673.8	runt related transcription factor 1 	377	1	0	0	1	1	0	0	1	2	mmu-miR-9-5p	-0.13	-0.16	0.67	2005, 2007, 2009, 2011
Ppm1a	ENSMUST00000021514.8	protein phosphatase 1A, magnesium dependent, alpha isoform 	1065	1	0	0	1	2	0	1	1	1	mmu-miR-9-5p	-0.13	-0.78	0.72	
Ankrd12	ENSMUST00000038116.6	ankyrin repeat domain 12 	320	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.13	0.89	2005, 2007, 2009, 2011
Celf5	ENSMUST00000118763.2	CUGBP, Elav-like family member 5 	8	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.13	-0.13	0.55	2009, 2011
Sema3a	ENSMUST00000030714.7	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A 	440	1	1	0	0	2	1	0	1	3	mmu-miR-9-5p	-0.13	-0.27	0.28	2007, 2009, 2011
Zdbf2	ENSMUST00000114132.2	zinc finger, DBF-type containing 2 	1869	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.21	0.77	2011
D10Bwg1379e	ENSMUST00000019999.5	DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed 	178	1	1	0	0	1	0	1	0	0	mmu-miR-9-5p	-0.13	-0.16	< 0.1	
Tdh	ENSMUST00000022522.9	L-threonine dehydrogenase 	32	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.34	0.70	2009, 2011
Asxl2	ENSMUST00000111215.4	additional sex combs like 2 (Drosophila) 	535	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.13	-0.20	0.77	2009, 2011
Chst15	ENSMUST00000077472.4	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15 	372	1	0	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.13	-0.14	0.80	2007
Ttyh2	ENSMUST00000045779.5	tweety homolog 2 (Drosophila) 	679	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.13	-0.13	0.72	2005, 2007, 2009, 2011
Agap1	ENSMUST00000027521.9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 	284	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.13	-0.13	0.93	2007, 2009, 2011
Kcnh5	ENSMUST00000042299.2	potassium voltage-gated channel, subfamily H (eag-related), member 5 	6	1	0	0	1	1	0	0	1	4	mmu-miR-9-5p	-0.13	-0.17	0.93	2005, 2007, 2009, 2011
Gabbr2	ENSMUST00000107749.2	gamma-aminobutyric acid (GABA) B receptor, 2 	21	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.12	-0.12	0.76	2007
Ubfd1	ENSMUST00000033158.4	ubiquitin family domain containing 1 	2965	3	0	1	2	0	0	0	0	1	mmu-miR-9-5p	-0.12	-0.15	0.98	2007, 2009, 2011
Arf6	ENSMUST00000050063.7	ADP-ribosylation factor 6 	7930	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.12	-0.37	0.69	2009, 2011
Dot1l	ENSMUST00000105336.3	DOT1-like, histone H3 methyltransferase (S. cerevisiae) 	448	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.12	-0.13	0.84	2009, 2011
Kif13b	ENSMUST00000100473.4	kinesin family member 13B 	841	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.12	-0.13	0.90	2005, 2007
Dixdc1	ENSMUST00000034566.9	DIX domain containing 1 	40	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.58	2005, 2007, 2009, 2011
Sdc1	ENSMUST00000020911.8	syndecan 1 	1215	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.12	-0.12	0.83	2005, 2007, 2009, 2011
Gad1-ps	ENSMUST00000167243.1	glutamate decarboxylase 1, pseudogene 	6	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.77	
Rnf112	ENSMUST00000060255.8	ring finger protein 112 	5	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.12	-0.12	0.57	2007, 2009, 2011
Tmcc1	ENSMUST00000088896.4	transmembrane and coiled coil domains 1 	1065	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.17	0.82	2005, 2007, 2011
Rnf11	ENSMUST00000030284.4	ring finger protein 11 	10289	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.93	2005, 2007, 2009, 2011
Ppip5k1	ENSMUST00000052029.4	diphosphoinositol pentakisphosphate kinase 1 	122	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.12	-0.13	0.72	2007, 2009, 2011
Map2k3	ENSMUST00000019076.4	mitogen-activated protein kinase kinase 3 	56	1	0	0	1	2	0	1	1	1	mmu-miR-9-5p	-0.12	-0.15	0.55	2005, 2007, 2009, 2011
Asxl1	ENSMUST00000109790.1	additional sex combs like 1 	1707	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.23	0.52	2005, 2007, 2009, 2011
Zfp367	ENSMUST00000059817.5	zinc finger protein 367 	938	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.48	2009, 2011
Eif5	ENSMUST00000166123.2	eukaryotic translation initiation factor 5 	1831	1	1	0	0	1	1	0	0	1	mmu-miR-9-5p	-0.12	-0.19	0.59	2005, 2007, 2009, 2011
Rspry1	ENSMUST00000060389.8	ring finger and SPRY domain containing 1 	622	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.56	2009, 2011
Wipf1	ENSMUST00000094681.5	WAS/WASL interacting protein family, member 1 	361	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.12	-0.13	0.60	2007, 2009, 2011
Dis3l2	ENSMUST00000168237.2	DIS3 mitotic control homolog (S. cerevisiae)-like 2 	31	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.38	2007, 2009, 2011
Slc12a5	ENSMUST00000099092.4	solute carrier family 12, member 5 	61	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.12	-0.12	0.72	2005, 2007, 2009, 2011
Micu3	ENSMUST00000068999.8	mitochondrial calcium uptake family, member 3 	972	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.12	-0.12	0.61	2007, 2011
Gab2	ENSMUST00000004622.5	growth factor receptor bound protein 2-associated protein 2 	213	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.65	2005, 2007, 2011
Grik3	ENSMUST00000030676.7	glutamate receptor, ionotropic, kainate 3 	31	1	1	0	0	1	0	0	1	2	mmu-miR-9-5p	-0.12	-0.12	0.92	2005, 2007, 2009, 2011
Klf12	ENSMUST00000097079.4	Kruppel-like factor 12 	363	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.65	2005, 2007, 2009, 2011
Bend4	ENSMUST00000169190.1	BEN domain containing 4 	1357	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.12	-0.12	0.53	2011
Cbfa2t2	ENSMUST00000109725.2	core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human) 	851	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.13	0.87	2005, 2007, 2009, 2011
Zbtb44	ENSMUST00000115222.3	zinc finger and BTB domain containing 44 	1220	2	0	1	1	1	0	0	1	0	mmu-miR-9-5p	-0.12	-0.15	0.96	2007, 2009, 2011
Atg13	ENSMUST00000076803.6	autophagy related 13 	828	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.12	-0.17	0.82	2007, 2009, 2011
Ccni	ENSMUST00000058550.9	cyclin I 	167	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.27	< 0.1	2009, 2011
Edem3	ENSMUST00000059498.6	ER degradation enhancer, mannosidase alpha-like 3 	1130	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.12	-0.12	0.61	2007, 2009, 2011
Syt1	ENSMUST00000105276.2	synaptotagmin I 	88	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.43	2009, 2011
Gigyf1	ENSMUST00000031727.7	GRB10 interacting GYF protein 1 	621	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.68	2007, 2009, 2011
Pacsin1	ENSMUST00000045896.4	protein kinase C and casein kinase substrate in neurons 1 	263	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.89	2005, 2007, 2009, 2011
Mctp2	ENSMUST00000079323.6	multiple C2 domains, transmembrane 2 	56	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.12	-0.13	0.92	2009, 2011
Serinc5	ENSMUST00000049488.7	serine incorporator 5 	20	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.19	0.86	2009, 2011
Zfp362	ENSMUST00000106072.3	zinc finger protein 362 	221	1	0	0	1	1	0	1	0	1	mmu-miR-9-5p	-0.12	-0.12	0.61	2009, 2011
Kitl	ENSMUST00000105283.2	kit ligand 	3308	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.38	2009, 2011
Rundc3b	ENSMUST00000047485.9	RUN domain containing 3B 	5	1	0	0	1	0	0	0	0	3	mmu-miR-9-5p	-0.12	-0.12	0.68	2009, 2011
Tcf19	ENSMUST00000161012.2	transcription factor 19 	49	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.12	-0.12	0.50	2007, 2009, 2011
Ankrd52	ENSMUST00000014642.4	ankyrin repeat domain 52 	1083	2	0	1	1	0	0	0	0	2	mmu-miR-9-5p	-0.11	-0.12	0.92	2009, 2011
Rs1	ENSMUST00000033650.8	retinoschisis (X-linked, juvenile) 1 (human) 	5	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.49	2007, 2009, 2011
Clcn5	ENSMUST00000004428.8	chloride channel 5 	504	3	0	2	1	1	0	1	0	2	mmu-miR-9-5p	-0.11	-0.13	0.95	2007
Hapln4	ENSMUST00000007738.9	hyaluronan and proteoglycan link protein 4 	42	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.11	-0.12	0.77	2005, 2007, 2009, 2011
Zbtb39	ENSMUST00000054287.7	zinc finger and BTB domain containing 39 	95	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.11	-0.12	0.67	2005, 2007, 2009, 2011
Glipr2	ENSMUST00000030202.8	GLI pathogenesis-related 2 	326	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.11	-0.12	0.45	2007, 2009, 2011
Chst14	ENSMUST00000099546.5	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 	127	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.12	0.56	2007, 2009, 2011
Cpeb3	ENSMUST00000079754.5	cytoplasmic polyadenylation element binding protein 3 	708	2	0	1	1	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.95	2005, 2007, 2009, 2011
Unkl	ENSMUST00000039734.6	unkempt-like (Drosophila) 	42	2	1	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.80	2009, 2011
Lmbrd2	ENSMUST00000090380.4	LMBR1 domain containing 2 	3030	1	0	0	1	1	0	0	1	1	mmu-miR-9-5p	-0.11	-0.11	0.70	2005, 2007, 2009, 2011
Hipk3	ENSMUST00000028600.8	homeodomain interacting protein kinase 3 	541	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.12	0.93	2011
Rora	ENSMUST00000034766.8	RAR-related orphan receptor alpha 	953	1	0	1	0	1	0	1	0	4	mmu-miR-9-5p	-0.11	-0.11	0.41	
Cdh10	ENSMUST00000166873.3	cadherin 10 	5	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.11	-1.02	0.27	
Mical3	ENSMUST00000098457.3	microtubule associated monooxygenase, calponin and LIM domain containing 3 	78	1	1	0	0	1	0	0	1	1	mmu-miR-9-5p	-0.11	-0.11	0.94	
Mkl2	ENSMUST00000149359.1	MKL/myocardin-like 2 	773	2	1	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.11	-0.11	0.95	2005, 2007, 2011
Mfap3l	ENSMUST00000160719.2	microfibrillar-associated protein 3-like 	749	1	0	0	1	1	0	0	1	2	mmu-miR-9-5p	-0.11	-0.12	0.63	2011
Klf13	ENSMUST00000063694.8	Kruppel-like factor 13 	96	1	0	0	1	1	0	0	1	8	mmu-miR-9-5p	-0.11	-0.13	0.81	2005, 2007, 2011
Dgkb	ENSMUST00000040500.7	diacylglycerol kinase, beta 	29	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.90	2005, 2007, 2009, 2011
Abi1	ENSMUST00000140164.2	abl-interactor 1 	2098	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.23	0.73	2005, 2009, 2011
Ccser1	ENSMUST00000126214.2	coiled-coil serine rich 1 	11	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.67	2011
Gm996	ENSMUST00000114217.2	predicted gene 996 	37	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.11	-0.11	0.59	2009, 2011
Kirrel	ENSMUST00000159976.2	kin of IRRE like (Drosophila) 	961	1	1	0	0	1	0	0	1	1	mmu-miR-9-5p	-0.11	-0.11	0.90	2011
Shisa5	ENSMUST00000026737.6	shisa homolog 5 (Xenopus laevis) 	2402	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.12	0.32	2007, 2009, 2011
Peak1	ENSMUST00000188142.1	pseudopodium-enriched atypical kinase 1 	241	1	1	0	0	2	0	2	0	2	mmu-miR-9-5p	-0.11	-0.18	0.85	2009, 2011
Lrrc1	ENSMUST00000183873.2	leucine rich repeat containing 1 	556	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.14	0.30	2005, 2007, 2009, 2011
Brpf3	ENSMUST00000004985.9	bromodomain and PHD finger containing, 3 	911	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.88	2005, 2007, 2009, 2011
Myrf	ENSMUST00000088013.6	myelin regulatory factor 	859	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.81	2007, 2011
Ddx3x	ENSMUST00000000804.6	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked 	6252	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.77	2005, 2007, 2009, 2011
Hipk1	ENSMUST00000118317.2	homeodomain interacting protein kinase 1 	2362	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.12	0.77	2005, 2007, 2009, 2011
Actr1a	ENSMUST00000040270.4	ARP1 actin-related protein 1A, centractin alpha 	165	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.11	-0.18	0.71	2005, 2007, 2009, 2011
Glcci1	ENSMUST00000064285.9	glucocorticoid induced transcript 1 	423	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.52	2007, 2009, 2011
Zfp185	ENSMUST00000164800.2	zinc finger protein 185 	329	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.38	2009, 2011
Pitpnm3	ENSMUST00000075258.7	PITPNM family member 3 	10	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.85	2009, 2011
Rfesd	ENSMUST00000167271.2	Rieske (Fe-S) domain containing 	190	1	1	0	0	1	1	0	0	0	mmu-miR-9-5p	-0.11	-0.99	0.67	2007, 2009, 2011
Rnf169	ENSMUST00000080817.4	ring finger protein 169 	779	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.11	-0.13	0.68	2011
Mtpn	ENSMUST00000031866.5	myotrophin 	7888	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.60	2005, 2007, 2009, 2011
Epas1	ENSMUST00000024954.9	endothelial PAS domain protein 1 	55091	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.11	-0.11	0.80	2005, 2007, 2009, 2011
Rfx7	ENSMUST00000093820.4	regulatory factor X, 7 	269	1	0	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.11	-0.32	0.89	2007, 2009, 2011
Tspan18	ENSMUST00000111265.3	tetraspanin 18 	44	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.11	-0.11	0.68	2005, 2009, 2011
Zzz3	ENSMUST00000106100.3	zinc finger, ZZ domain containing 3 	1388	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.11	-0.39	0.67	2009, 2011
Nyap2	ENSMUST00000123285.1	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2 	5	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.10	-0.10	0.96	2009, 2011
Rcor1	ENSMUST00000084968.8	REST corepressor 1 	350	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.81	2007, 2009, 2011
Kdm4c	ENSMUST00000077851.4	lysine (K)-specific demethylase 4C 	1672	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.72	2007, 2009, 2011
Atf3	ENSMUST00000027941.8	activating transcription factor 3 	45	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.50	2005, 2007, 2009, 2011
Kctd2	ENSMUST00000106533.2	potassium channel tetramerisation domain containing 2 	83	1	1	0	0	0	0	0	0	2	mmu-miR-9-5p	-0.10	-0.10	0.14	2005, 2007, 2009, 2011
Tbc1d4	ENSMUST00000161991.2	TBC1 domain family, member 4 	274	1	0	0	1	3	0	0	3	0	mmu-miR-9-5p	-0.10	-0.12	0.94	2005, 2007, 2009, 2011
Zdhhc20	ENSMUST00000089473.3	zinc finger, DHHC domain containing 20 	566	2	0	2	0	1	0	0	1	0	mmu-miR-9-5p	-0.10	-0.14	0.94	2009, 2011
Rasd2	ENSMUST00000139848.2	RASD family, member 2 	319	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.11	0.37	2005, 2007, 2011
Cdyl2	ENSMUST00000109102.2	chromodomain protein, Y chromosome-like 2 	62	1	1	0	0	0	0	0	0	2	mmu-miR-9-5p	-0.10	-0.24	0.94	
Ppp1r13b	ENSMUST00000054815.8	protein phosphatase 1, regulatory (inhibitor) subunit 13B 	130	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.10	-0.10	0.32	2005, 2007, 2009, 2011
Wdr6	ENSMUST00000068700.5	WD repeat domain 6 	3658	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	ORF	2005, 2007
Gpr124	ENSMUST00000033876.8	G protein-coupled receptor 124 	281	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.10	0.89	2007, 2009, 2011
Iffo2	ENSMUST00000174078.1	intermediate filament family orphan 2 	867	2	0	1	1	0	0	0	0	1	mmu-miR-9-5p	-0.10	-0.10	0.84	2009, 2011
Tnks	ENSMUST00000033929.4	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 	1143	2	0	2	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.12	0.84	2007, 2009, 2011
Slc39a13	ENSMUST00000073575.6	solute carrier family 39 (metal ion transporter), member 13 	173	1	0	0	1	1	0	0	1	1	mmu-miR-9-5p	-0.10	-0.19	0.66	2005, 2007, 2009, 2011
Kctd10	ENSMUST00000102581.5	potassium channel tetramerisation domain containing 10 	121	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.10	-0.24	0.80	2005, 2007, 2009, 2011
Mme	ENSMUST00000029400.1	membrane metallo endopeptidase 	1036	1	0	0	1	2	0	1	1	2	mmu-miR-9-5p	-0.10	-0.11	0.75	2005, 2007, 2009, 2011
Alcam	ENSMUST00000023312.8	activated leukocyte cell adhesion molecule 	492	2	0	2	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.42	0.94	2007, 2009, 2011
Nfia	ENSMUST00000092532.7	nuclear factor I/A 	153	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.12	0.86	2009, 2011
Prrt3	ENSMUST00000101059.1	proline-rich transmembrane protein 3 	13	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.10	-0.17	0.72	2007
