Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
2410127L17Rik	ENSMUST00000025632.9	RIKEN cDNA 2410127L17 gene 	206	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.33	-0.33	0.91	2007, 2009, 2011
Sox8	ENSMUST00000025003.4	SRY (sex determining region Y)-box 8 	7	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.33	-0.33	0.91	2005, 2007, 2009, 2011
Tfap4	ENSMUST00000005862.7	transcription factor AP4 	805	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.33	-0.33	0.79	2005, 2007, 2009, 2011
Tsen54	ENSMUST00000021134.4	tRNA splicing endonuclease 54 homolog (S. cerevisiae) 	62	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.33	-0.33	0.73	2005, 2007, 2009, 2011
Rfx3	ENSMUST00000165566.2	regulatory factor X, 3 (influences HLA class II expression) 	75	2	1	1	0	0	0	0	0	7	mmu-miR-124-3p.1	-0.33	-0.39	> 0.99	2011
Evi5	ENSMUST00000112642.2	ecotropic viral integration site 5 	392	2	0	2	0	1	0	0	1	2	mmu-miR-124-3p.1	-0.33	-0.60	0.97	2005, 2007, 2009, 2011
Rdh11	ENSMUST00000161204.2	retinol dehydrogenase 11 	1579	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.33	-0.34	0.77	
E130308A19Rik	ENSMUST00000070150.5	RIKEN cDNA E130308A19 gene 	224	2	0	1	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.33	-0.40	0.98	2009, 2011
Lzts1	ENSMUST00000185176.2	leucine zipper, putative tumor suppressor 1 	39	1	0	1	0	2	0	2	0	3	mmu-miR-124-3p.1	-0.33	-0.33	0.89	2005, 2007
Oprk1	ENSMUST00000160777.2	opioid receptor, kappa 1 	5	1	0	1	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.33	-0.33	0.41	2007, 2011
Chuk	ENSMUST00000119591.1	conserved helix-loop-helix ubiquitous kinase 	78	1	0	1	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.33	-0.34	0.71	2005, 2007, 2009, 2011
Parp9	ENSMUST00000114878.2	poly (ADP-ribose) polymerase family, member 9 	1738	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.33	-0.33	0.43	2007, 2009, 2011
Map7	ENSMUST00000116259.3	microtubule-associated protein 7 	1064	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.33	-0.34	0.81	2005, 2007, 2009, 2011
Lix1	ENSMUST00000115576.2	limb expression 1 homolog (chicken) 	43	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.33	-0.33	0.77	2005, 2007, 2009, 2011
Cdh9	ENSMUST00000026432.6	cadherin 9 	25	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.33	-0.33	0.86	2005, 2007, 2009, 2011
Sall4	ENSMUST00000075044.4	sal-like 4 (Drosophila) 	337	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.33	-0.33	0.91	2009, 2011
Fam174b	ENSMUST00000107456.2	family with sequence similarity 174, member B 	471	1	0	1	0	2	0	0	2	1	mmu-miR-124-3p.1	-0.33	-0.33	0.45	2007, 2011
Snx18	ENSMUST00000109241.3	sorting nexin 18 	82	2	0	1	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.32	-0.55	0.99	2009, 2011
Spock3	ENSMUST00000119068.2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3 	14	1	0	1	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.32	-0.32	0.85	2005, 2007, 2009, 2011
Prr5l	ENSMUST00000163762.2	proline rich 5 like 	113	1	1	0	0	2	0	1	1	2	mmu-miR-124-3p.1	-0.32	-0.46	< 0.1	2007, 2009, 2011
Pam	ENSMUST00000058762.9	peptidylglycine alpha-amidating monooxygenase 	3543	1	0	1	0	1	1	0	0	0	mmu-miR-124-3p.1	-0.32	-0.48	0.92	2005, 2007, 2009, 2011
Fsd1l	ENSMUST00000132151.2	fibronectin type III and SPRY domain containing 1-like 	162	3	0	1	2	0	0	0	0	1	mmu-miR-124-3p.1	-0.32	-0.40	> 0.99	2005, 2007, 2011
Vezf1	ENSMUST00000018521.5	vascular endothelial zinc finger 1 	2058	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.32	-0.33	0.85	2007, 2009, 2011
Pgap1	ENSMUST00000097739.4	post-GPI attachment to proteins 1 	503	1	1	0	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.32	-0.46	0.95	2007
Upf3b	ENSMUST00000076265.7	UPF3 regulator of nonsense transcripts homolog B (yeast) 	362	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.32	-0.32	0.91	2005, 2007, 2009, 2011
Tram2	ENSMUST00000037998.5	translocating chain-associating membrane protein 2 	195	1	1	0	0	1	0	1	0	4	mmu-miR-124-3p.1	-0.32	-0.38	0.91	2005, 2007
Lpp	ENSMUST00000038053.7	LIM domain containing preferred translocation partner in lipoma 	4534	2	2	0	0	2	1	0	1	8	mmu-miR-124-3p.1	-0.32	-0.33	0.89	2005, 2007, 2009, 2011
Edem1	ENSMUST00000089162.3	ER degradation enhancer, mannosidase alpha-like 1 	2504	2	1	1	0	2	0	1	1	4	mmu-miR-124-3p.1	-0.32	-0.51	0.99	2005, 2007, 2009, 2011
Ryr2	ENSMUST00000021750.8	ryanodine receptor 2, cardiac 	365	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.32	-0.32	0.93	2005, 2007, 2009, 2011
Tbc1d20	ENSMUST00000028963.8	TBC1 domain family, member 20 	2167	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.32	-0.33	0.87	2007
Egr1	ENSMUST00000064795.5	early growth response 1 	69	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.32	-0.35	0.89	2007, 2009, 2011
Iqgap2	ENSMUST00000068603.6	IQ motif containing GTPase activating protein 2 	485	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.32	-0.35	0.86	2005, 2007, 2009, 2011
Eif4ebp2	ENSMUST00000020288.8	eukaryotic translation initiation factor 4E binding protein 2 	13138	1	0	1	0	1	0	1	0	4	mmu-miR-124-3p.1	-0.32	-0.35	0.42	
Nthl1	ENSMUST00000047611.2	nth (endonuclease III)-like 1 (E.coli) 	100	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.32	-0.32	0.34	2005, 2007, 2009, 2011
Edrf1	ENSMUST00000051169.7	erythroid differentiation regulatory factor 1 	1024	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.32	-0.32	0.92	2007, 2009, 2011
Trp53inp1	ENSMUST00000029865.3	transformation related protein 53 inducible nuclear protein 1 	2791	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.32	-0.33	0.91	2009, 2011
Emc10	ENSMUST00000118515.2	ER membrane protein complex subunit 10 	10634	1	0	1	0	1	0	1	0	2	mmu-miR-124-3p.1	-0.32	-0.38	0.78	2009, 2011
Litaf	ENSMUST00000023143.8	LPS-induced TN factor 	2623	2	0	0	2	0	0	0	0	0	mmu-miR-124-3p.1	-0.32	-0.32	0.92	2005, 2007, 2009, 2011
Tln1	ENSMUST00000030187.8	talin 1 	274	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.32	-0.32	0.91	2005, 2007, 2009, 2011
Gli3	ENSMUST00000110510.3	GLI-Kruppel family member GLI3 	73	1	1	0	0	1	0	0	1	3	mmu-miR-124-3p.1	-0.32	-0.32	0.96	2007, 2009, 2011
Numa1	ENSMUST00000084852.6	nuclear mitotic apparatus protein 1 	1604	1	0	1	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.32	-0.32	0.89	2005, 2007, 2009, 2011
Tomm34	ENSMUST00000109384.4	translocase of outer mitochondrial membrane 34 	65	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.32	-0.32	0.67	2005, 2007, 2009, 2011
Bmpr1b	ENSMUST00000029948.9	bone morphogenetic protein receptor, type 1B 	48	1	1	0	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.32	-0.32	0.96	2009, 2011
Tsku	ENSMUST00000165257.2	tsukushi 	237	1	0	1	0	2	0	1	1	1	mmu-miR-124-3p.1	-0.32	-0.44	0.84	2007, 2009, 2011
Scn7a	ENSMUST00000042792.6	sodium channel, voltage-gated, type VII, alpha 	294	1	0	1	0	1	0	1	0	4	mmu-miR-124-3p.1	-0.32	-0.43	0.73	2007, 2009, 2011
AI846148	ENSMUST00000025924.2	expressed sequence AI846148 	22	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.32	-0.32	0.96	2009, 2011
Rwdd4a	ENSMUST00000033973.8	RWD domain containing 4A 	2760	2	0	0	2	0	0	0	0	0	mmu-miR-124-3p.1	-0.31	-0.37	0.97	2009, 2011
Tada2b	ENSMUST00000031097.7	transcriptional adaptor 2B 	41	1	0	1	0	1	0	1	0	2	mmu-miR-124-3p.1	-0.31	-0.35	0.86	2011
Slc27a1	ENSMUST00000034267.4	solute carrier family 27 (fatty acid transporter), member 1 	552	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.31	-0.32	< 0.1	2005, 2007, 2009, 2011
Pgm2	ENSMUST00000058351.10	phosphoglucomutase 2 	9153	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.31	-0.38	0.67	2005, 2007, 2009, 2011
2900026A02Rik	ENSMUST00000050125.8	RIKEN cDNA 2900026A02 gene 	671	2	0	0	2	1	0	1	0	1	mmu-miR-124-3p.1	-0.31	-0.50	0.96	2011
Cnksr3	ENSMUST00000015346.6	Cnksr family member 3 	453	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.31	-0.31	0.92	2005, 2007, 2009, 2011
Dlx2	ENSMUST00000024159.7	distal-less homeobox 2 	150	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.31	-0.31	0.88	2005, 2007, 2009, 2011
Impad1	ENSMUST00000084949.2	inositol monophosphatase domain containing 1 	3917	1	1	0	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.31	-0.33	0.95	
Mob1b	ENSMUST00000113229.2	MOB kinase activator 1B 	3883	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.31	-0.32	0.91	2007, 2009, 2011
Atf7	ENSMUST00000184616.2	activating transcription factor 7 	227	1	1	0	0	2	0	1	1	5	mmu-miR-124-3p.1	-0.31	-0.35	< 0.1	
Sgcz	ENSMUST00000118896.1	sarcoglycan zeta 	5	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.31	-0.31	0.85	2005, 2007, 2009, 2011
Nrg1	ENSMUST00000073884.4	neuregulin 1 	189	1	0	1	0	1	0	0	1	5	mmu-miR-124-3p.1	-0.31	-0.36	0.92	
Fstl1	ENSMUST00000114763.2	follistatin-like 1 	201	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.31	-0.58	0.77	2007, 2009, 2011
Med12l	ENSMUST00000040325.8	mediator complex subunit 12-like 	64	1	1	0	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.31	-0.38	0.95	2011
Dact1	ENSMUST00000061273.6	dapper homolog 1, antagonist of beta-catenin (xenopus) 	499	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.31	-0.31	0.89	2005, 2007, 2011
Adam19	ENSMUST00000011400.7	a disintegrin and metallopeptidase domain 19 (meltrin beta) 	1262	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.31	-0.31	0.91	2005, 2007, 2009, 2011
Usp30	ENSMUST00000031588.7	ubiquitin specific peptidase 30 	230	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.31	-0.32	0.91	2009, 2011
Fmr1	ENSMUST00000088546.6	fragile X mental retardation syndrome 1 	2784	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.31	-0.31	0.89	2005, 2007, 2009, 2011
Phf19	ENSMUST00000028232.3	PHD finger protein 19 	118	1	0	1	0	1	0	0	1	2	mmu-miR-124-3p.1	-0.31	-0.31	0.74	2005, 2007, 2009, 2011
Rhou	ENSMUST00000045487.3	ras homolog gene family, member U 	659	1	1	0	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.31	-0.33	0.88	2005, 2007, 2009, 2011
Tmem184b	ENSMUST00000074991.3	transmembrane protein 184b 	1451	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.31	-0.31	0.82	2007, 2009, 2011
Rhbdd1	ENSMUST00000027322.8	rhomboid domain containing 1 	651	1	0	1	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.31	-0.31	< 0.1	2007, 2009, 2011
Irf2bpl	ENSMUST00000038422.6	interferon regulatory factor 2 binding protein-like 	136	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.31	-0.32	0.89	2007, 2009, 2011
Scn2b	ENSMUST00000170998.2	sodium channel, voltage-gated, type II, beta 	51	1	0	1	0	1	0	1	0	2	mmu-miR-124-3p.1	-0.31	-0.31	0.82	2005, 2007, 2009, 2011
Ankrd44	ENSMUST00000179030.2	ankyrin repeat domain 44 	212	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.31	-0.31	0.87	2009, 2011
Rap2b	ENSMUST00000049064.2	RAP2B, member of RAS oncogene family 	777	2	0	1	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.31	-0.45	0.97	2005, 2007, 2009, 2011
Nr3c1	ENSMUST00000115567.2	nuclear receptor subfamily 3, group C, member 1 	3767	2	0	1	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.31	-0.31	0.98	2005, 2007, 2009, 2011
Pvrl4	ENSMUST00000006578.4	poliovirus receptor-related 4 	40	1	1	0	0	1	1	0	0	1	mmu-miR-124-3p.1	-0.31	-0.54	< 0.1	2005, 2007, 2009, 2011
Osbp	ENSMUST00000025590.9	oxysterol binding protein 	315	2	0	1	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.31	-0.47	0.95	2005, 2007, 2009, 2011
Jag2	ENSMUST00000075827.3	jagged 2 	607	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.31	-0.41	0.91	2005, 2007
Rassf3	ENSMUST00000026902.7	Ras association (RalGDS/AF-6) domain family member 3 	1177	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.31	-0.31	0.91	2009, 2011
Ppl	ENSMUST00000035672.3	periplakin 	381	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.30	< 0.1	2005, 2007, 2009, 2011
Mocs1	ENSMUST00000024797.10	molybdenum cofactor synthesis 1 	2100	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.30	ORF	2005
Mapk4	ENSMUST00000159162.1	mitogen-activated protein kinase 4 	13	1	0	0	1	1	0	1	0	0	mmu-miR-124-3p.1	-0.30	-0.30	0.81	2005, 2007, 2009, 2011
Esyt2	ENSMUST00000100986.2	extended synaptotagmin-like protein 2 	2527	1	1	0	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.30	-0.33	0.96	2007, 2009, 2011
Itfg3	ENSMUST00000114988.2	integrin alpha FG-GAP repeat containing 3 	3257	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.30	0.30	2007, 2009, 2011
Calu	ENSMUST00000031779.11	calumenin 	46	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.30	-0.36	0.54	2005, 2007, 2009, 2011
Hipk3	ENSMUST00000028600.8	homeodomain interacting protein kinase 3 	541	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.30	-0.33	0.95	2007, 2011
Gtf2e1	ENSMUST00000023525.8	general transcription factor II E, polypeptide 1 (alpha subunit) 	413	1	1	0	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.30	-0.32	< 0.1	2005, 2007, 2009, 2011
Aldh4a1	ENSMUST00000039818.9	aldehyde dehydrogenase 4 family, member A1 	1450	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.30	-0.30	0.86	2005, 2007, 2009, 2011
AF529169	ENSMUST00000044491.7	cDNA sequence AF529169 	11	2	0	1	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.30	-0.32	0.97	2009, 2011
Lemd3	ENSMUST00000119944.2	LEM domain containing 3 	141	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.35	0.94	2005, 2007, 2009, 2011
Kif26a	ENSMUST00000128402.2	kinesin family member 26A 	542	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.30	-0.30	0.87	2009, 2011
Clcf1	ENSMUST00000046506.6	cardiotrophin-like cytokine factor 1 	239	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.30	0.51	2005, 2007
Mxd4	ENSMUST00000042701.7	Max dimerization protein 4 	2773	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.30	-0.34	0.92	2005, 2007
Lamc1	ENSMUST00000027752.9	laminin, gamma 1 	609	2	0	2	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.30	-0.51	0.95	2005, 2007, 2009, 2011
Pcyox1	ENSMUST00000032065.9	prenylcysteine oxidase 1 	4188	1	1	0	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.30	-0.39	0.87	2005, 2007, 2009, 2011
Ranbp10	ENSMUST00000041400.5	RAN binding protein 10 	390	1	1	0	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.30	-0.32	0.90	2005, 2007, 2009, 2011
Srsf6	ENSMUST00000130411.1	serine/arginine-rich splicing factor 6 	15157	2	0	1	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.30	-0.50	0.97	2007, 2009, 2011
Bmpr1a	ENSMUST00000165280.2	bone morphogenetic protein receptor, type 1A 	1312	1	1	0	0	1	0	1	0	2	mmu-miR-124-3p.1	-0.30	-0.59	0.96	2009, 2011
Chst14	ENSMUST00000099546.5	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 	127	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.30	< 0.1	2007, 2009, 2011
Calcoco1	ENSMUST00000023818.4	calcium binding and coiled coil domain 1 	97	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.30	-0.33	0.75	2005, 2007, 2009, 2011
Ccdc117	ENSMUST00000020776.4	coiled-coil domain containing 117 	586	1	0	0	1	1	0	0	1	2	mmu-miR-124-3p.1	-0.30	-0.43	0.72	2007, 2009, 2011
Rcor1	ENSMUST00000084968.8	REST corepressor 1 	350	2	0	1	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.30	-0.30	0.98	2007, 2009, 2011
Tmco4	ENSMUST00000043042.4	transmembrane and coiled-coil domains 4 	80	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.30	< 0.1	2005, 2007, 2009, 2011
Trp53inp2	ENSMUST00000043237.8	transformation related protein 53 inducible nuclear protein 2 	1059	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.30	-0.32	0.90	2009, 2011
Plekhh1	ENSMUST00000039928.5	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 	415	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.30	-0.30	0.68	2005, 2007, 2011
Rps6ka4	ENSMUST00000170516.3	ribosomal protein S6 kinase, polypeptide 4 	215	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.30	0.91	2005, 2007, 2009, 2011
Tacc1	ENSMUST00000084512.5	transforming, acidic coiled-coil containing protein 1 	1550	1	0	0	1	1	0	0	1	3	mmu-miR-124-3p.1	-0.30	-0.30	0.84	2005, 2007, 2009, 2011
Prdm13	ENSMUST00000076206.5	PR domain containing 13 	5	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.30	-0.30	0.76	2005, 2007, 2009, 2011
Tpcn2	ENSMUST00000058022.4	two pore segment channel 2 	135	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.30	-0.33	0.69	2005, 2007, 2009, 2011
AI593442	ENSMUST00000098768.2	expressed sequence AI593442 	6	2	1	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.30	-0.39	0.90	2009, 2011
Mgat4a	ENSMUST00000151952.2	mannoside acetylglucosaminyltransferase 4, isoenzyme A 	164	1	0	1	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.30	-0.32	0.92	2007, 2009, 2011
Ptprj	ENSMUST00000111493.2	protein tyrosine phosphatase, receptor type, J 	5	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.29	-0.29	0.91	2005, 2007, 2009, 2011
Rragd	ENSMUST00000098190.4	Ras-related GTP binding D 	358	1	1	0	0	1	0	1	0	3	mmu-miR-124-3p.1	-0.29	-0.48	0.96	2009, 2011
Ap1m2	ENSMUST00000115433.4	adaptor protein complex AP-1, mu 2 subunit 	104	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.29	-0.34	0.90	2005, 2007, 2009, 2011
Hoxa5	ENSMUST00000048794.6	homeobox A5 	278	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.30	0.90	2009, 2011
Zkscan4	ENSMUST00000062609.5	zinc finger with KRAB and SCAN domains 4 	52	1	0	1	0	1	0	0	1	3	mmu-miR-124-3p.1	-0.29	-0.31	0.90	2009, 2011
Dusp15	ENSMUST00000123121.3	dual specificity phosphatase-like 15 	10	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.29	0.93	2005, 2007, 2011
Fam219b	ENSMUST00000093833.4	family with sequence similarity 219, member B 	211	2	0	1	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.29	-0.45	0.88	2007, 2009, 2011
Jag1	ENSMUST00000028735.7	jagged 1 	282	1	0	1	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.29	-0.29	0.94	2005, 2007, 2009, 2011
Grasp	ENSMUST00000000543.4	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein 	440	1	0	1	0	1	0	1	0	3	mmu-miR-124-3p.1	-0.29	-0.41	0.91	2005, 2007, 2009, 2011
Svip	ENSMUST00000098414.3	small VCP/p97-interacting protein 	915	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.41	0.85	2011
Zadh2	ENSMUST00000060223.2	zinc binding alcohol dehydrogenase, domain containing 2 	364	1	0	0	1	3	0	1	2	1	mmu-miR-124-3p.1	-0.29	-0.43	0.76	2005, 2007, 2009, 2011
Sh3bp5l	ENSMUST00000116376.3	SH3 binding domain protein 5 like 	165	2	0	1	1	0	0	0	0	5	mmu-miR-124-3p.1	-0.29	-0.43	0.93	2005, 2007, 2009, 2011
Pus10	ENSMUST00000109525.2	pseudouridylate synthase 10 	350	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.32	0.68	2009, 2011
Pi4k2b	ENSMUST00000031081.5	phosphatidylinositol 4-kinase type 2 beta 	416	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.32	0.34	2005, 2007, 2009, 2011
Nek9	ENSMUST00000040992.7	NIMA (never in mitosis gene a)-related expressed kinase 9 	130	1	1	0	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.29	-0.33	0.95	2009, 2011
Inpp5d	ENSMUST00000169754.2	inositol polyphosphate-5-phosphatase D 	289	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.31	< 0.1	2005, 2007, 2009, 2011
Tnrc6b	ENSMUST00000067689.7	trinucleotide repeat containing 6b 	464	2	0	2	0	1	0	0	1	4	mmu-miR-124-3p.1	-0.29	-0.32	0.97	2007, 2009, 2011
Dyrk2	ENSMUST00000004281.8	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 	1322	1	0	1	0	1	1	0	0	2	mmu-miR-124-3p.1	-0.29	-0.35	0.91	
Sh3rf1	ENSMUST00000034060.5	SH3 domain containing ring finger 1 	381	1	0	1	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.29	-0.31	0.92	2007, 2009, 2011
Tdg	ENSMUST00000151390.2	thymine DNA glycosylase 	15	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.29	-0.29	0.88	2005, 2007, 2009, 2011
Mat2a	ENSMUST00000059472.8	methionine adenosyltransferase II, alpha 	204	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.29	-0.31	0.92	2005, 2007, 2009, 2011
Furin	ENSMUST00000122232.2	furin (paired basic amino acid cleaving enzyme) 	351	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.30	0.68	2005, 2007, 2009, 2011
Ovol1	ENSMUST00000025861.1	OVO homolog-like 1 (Drosophila) 	42	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.29	-0.32	0.57	2005, 2007, 2009, 2011
Shc3	ENSMUST00000021898.5	src homology 2 domain-containing transforming protein C3 	9	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.29	-0.73	0.91	
Ncoa4	ENSMUST00000163336.2	nuclear receptor coactivator 4 	165	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.29	-0.29	0.91	2005, 2007, 2009, 2011
Slc12a9	ENSMUST00000039991.8	solute carrier family 12 (potassium/chloride transporters), member 9 	24	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.29	0.90	2005, 2007, 2009, 2011
Arrdc1	ENSMUST00000102935.4	arrestin domain containing 1 	163	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.29	-0.29	0.89	2005, 2007, 2009, 2011
Crat	ENSMUST00000102855.2	carnitine acetyltransferase 	4833	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.29	0.87	2005, 2007, 2009, 2011
Barx2	ENSMUST00000116615.4	BarH-like homeobox 2 	5	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.29	0.78	2009, 2011
Rpusd1	ENSMUST00000047273.1	RNA pseudouridylate synthase domain containing 1 	265	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.29	-0.29	< 0.1	2007, 2009, 2011
Fstl5	ENSMUST00000038364.9	follistatin-like 5 	5	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.29	-0.29	0.90	2005, 2007, 2009, 2011
Bcl2l11	ENSMUST00000110341.3	BCL2-like 11 (apoptosis facilitator) 	219	2	0	1	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.37	0.98	2005, 2007, 2009, 2011
Gria3	ENSMUST00000076349.6	glutamate receptor, ionotropic, AMPA3 (alpha 3) 	74	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.29	-0.29	0.94	2007, 2009, 2011
Ssfa2	ENSMUST00000111785.3	sperm specific antigen 2 	309	1	0	1	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.29	-0.33	0.91	2005, 2007, 2009, 2011
Arhgap32	ENSMUST00000174641.2	Rho GTPase activating protein 32 	299	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.29	-0.43	0.82	2011
