Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Cdk17	ENSMUST00000069965.7	cyclin-dependent kinase 17 	746	1	0	1	0	3	1	1	1	1	mmu-miR-128-3p	-0.13	-0.25	0.15	2007, 2009, 2011
Ppm1e	ENSMUST00000055438.4	protein phosphatase 1E (PP2C domain containing) 	49	2	1	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.21	0.79	2005, 2007, 2009, 2011
Rybp	ENSMUST00000101118.2	RING1 and YY1 binding protein 	75	2	1	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.13	-0.43	0.87	2005, 2007, 2009, 2011
Ppfia2	ENSMUST00000029404.10	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2 	18	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.13	0.76	2009, 2011
Satb2	ENSMUST00000042857.8	special AT-rich sequence binding protein 2 	205	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.13	-0.13	0.68	2005, 2007, 2009, 2011
Bahd1	ENSMUST00000036578.6	bromo adjacent homology domain containing 1 	147	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.13	-0.13	0.56	2005, 2007, 2009, 2011
Gabbr2	ENSMUST00000107749.2	gamma-aminobutyric acid (GABA) B receptor, 2 	21	1	0	1	0	2	1	1	0	2	mmu-miR-128-3p	-0.13	-0.13	0.37	2007, 2009, 2011
Gm6104	ENSMUST00000078030.3	predicted gene 6104 	5	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.13	0.14	
Sos1	ENSMUST00000068714.5	son of sevenless homolog 1 (Drosophila) 	547	1	0	0	1	3	0	1	2	2	mmu-miR-128-3p	-0.13	-0.32	0.84	2009, 2011
Canx	ENSMUST00000179865.2	calnexin 	9728	1	0	1	0	1	0	0	1	0	mmu-miR-128-3p	-0.13	-0.19	0.14	2005, 2007, 2009, 2011
Ulk1	ENSMUST00000031490.6	unc-51 like kinase 1 	56	1	0	1	0	2	0	2	0	0	mmu-miR-128-3p	-0.13	-0.27	0.67	2005, 2007, 2009, 2011
Zeb1	ENSMUST00000025081.6	zinc finger E-box binding homeobox 1 	954	1	0	1	0	1	0	0	1	1	mmu-miR-128-3p	-0.13	-0.13	0.45	2009, 2011
Elfn2	ENSMUST00000088592.4	leucine rich repeat and fibronectin type III, extracellular 2 	5	1	0	0	1	1	1	0	0	1	mmu-miR-128-3p	-0.13	-0.16	0.71	2007, 2009, 2011
Stk40	ENSMUST00000094761.5	serine/threonine kinase 40 	5050	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.13	0.63	2005, 2009, 2011
Sema6a	ENSMUST00000019791.8	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	613	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.13	-0.14	0.69	2005, 2007, 2009, 2011
Rbm25	ENSMUST00000048155.10	RNA binding motif protein 25 	3411	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.17	0.49	2005, 2007, 2009, 2011
Slc5a9	ENSMUST00000102721.2	solute carrier family 5 (sodium/glucose cotransporter), member 9 	36	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.13	-0.17	0.45	2005, 2007, 2009, 2011
Rhbdf2	ENSMUST00000103029.4	rhomboid 5 homolog 2 (Drosophila) 	27	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.13	< 0.1	2007, 2009, 2011
Grm5	ENSMUST00000167164.2	glutamate receptor, metabotropic 5 	0	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.13	-0.13	0.63	2011
Dcun1d2	ENSMUST00000110838.2	DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae) 	108	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.13	0.12	2007, 2009, 2011
Pdpk1	ENSMUST00000102927.4	3-phosphoinositide dependent protein kinase 1 	2919	2	1	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.13	-0.13	0.60	2005, 2007, 2009, 2011
Slco3a1	ENSMUST00000026897.8	solute carrier organic anion transporter family, member 3a1 	258	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.13	-0.22	0.29	2009, 2011
Txndc12	ENSMUST00000030296.8	thioredoxin domain containing 12 (endoplasmic reticulum) 	1378	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.13	0.28	2005, 2007, 2009, 2011
Nus1	ENSMUST00000023830.9	nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae) 	1875	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.26	0.69	2007, 2011
Ago3	ENSMUST00000069097.7	argonaute RISC catalytic subunit 3 	292	1	0	1	0	2	0	2	0	0	mmu-miR-128-3p	-0.13	-0.21	0.53	2011
Atg2a	ENSMUST00000045351.7	autophagy related 2A 	2659	1	1	0	0	3	0	3	0	0	mmu-miR-128-3p	-0.13	-0.23	0.15	2007, 2009, 2011
Kctd4	ENSMUST00000050120.2	potassium channel tetramerisation domain containing 4 	9	1	0	0	1	0	0	0	0	3	mmu-miR-128-3p	-0.13	-0.13	0.70	2005, 2007, 2009, 2011
Nav3	ENSMUST00000032719.8	neuron navigator 3 	226	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.13	-0.13	0.49	2005, 2007
Fzd3	ENSMUST00000131309.1	frizzled homolog 3 (Drosophila) 	174	2	0	0	2	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.17	0.86	2005, 2007, 2011
Tmem151b	ENSMUST00000180252.1	transmembrane protein 151B 	21	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.13	-0.13	0.60	2009, 2011
Plcxd2	ENSMUST00000130481.1	phosphatidylinositol-specific phospholipase C, X domain containing 2 	1217	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.16	0.48	2005, 2009, 2011
Cep135	ENSMUST00000121979.2	centrosomal protein 135 	275	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.16	0.70	2007, 2009, 2011
Syn3	ENSMUST00000120638.2	synapsin III 	99	1	1	0	0	1	0	0	1	1	mmu-miR-128-3p	-0.12	-0.24	0.82	2011
Tcf4	ENSMUST00000078486.7	transcription factor 4 	2787	2	0	2	0	0	0	0	0	3	mmu-miR-128-3p	-0.12	-0.13	0.80	2007, 2009, 2011
Ptpn4	ENSMUST00000064091.6	protein tyrosine phosphatase, non-receptor type 4 	598	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.12	-0.15	0.15	2005, 2007, 2009, 2011
Kif5c	ENSMUST00000028102.8	kinesin family member 5C 	115	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.12	-0.13	0.23	2007, 2009, 2011
Wdfy2	ENSMUST00000014691.8	WD repeat and FYVE domain containing 2 	1409	1	0	0	1	1	1	0	0	1	mmu-miR-128-3p	-0.12	-0.13	0.59	2007
Fxr2	ENSMUST00000018909.3	fragile X mental retardation, autosomal homolog 2 	102	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.12	0.21	2005, 2007, 2009, 2011
Klhl31	ENSMUST00000057781.7	kelch-like 31 	1452	1	0	0	1	2	0	0	2	3	mmu-miR-128-3p	-0.12	-0.28	0.65	2007, 2009, 2011
F13a1	ENSMUST00000164727.2	coagulation factor XIII, A1 subunit 	339	1	0	1	0	3	0	0	3	0	mmu-miR-128-3p	-0.12	-0.18	0.22	2005, 2007, 2009, 2011
Rara	ENSMUST00000068133.4	retinoic acid receptor, alpha 	740	2	1	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.18	0.61	2005, 2007, 2009, 2011
Ppp2r1b	ENSMUST00000114437.3	protein phosphatase 2, regulatory subunit A, beta 	1477	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.12	0.11	2007, 2009, 2011
Ncapg2	ENSMUST00000084828.3	non-SMC condensin II complex, subunit G2 	1017	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.12	-0.12	< 0.1	2009, 2011
Tgfbr3	ENSMUST00000031224.9	transforming growth factor, beta receptor III 	171	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.12	0.73	2009, 2011
Plekhh2	ENSMUST00000047206.5	pleckstrin homology domain containing, family H (with MyTH4 domain) member 2 	189	1	0	0	1	1	0	0	1	1	mmu-miR-128-3p	-0.12	-0.16	0.67	2005, 2007, 2009, 2011
Cdk18	ENSMUST00000027697.6	cyclin-dependent kinase 18 	208	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.12	-0.15	0.73	2007, 2009, 2011
Slc10a7	ENSMUST00000034111.8	solute carrier family 10 (sodium/bile acid cotransporter family), member 7 	233	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.13	0.69	2007, 2009, 2011
Gdf11	ENSMUST00000026408.6	growth differentiation factor 11 	123	2	0	2	0	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.13	0.45	
Maneal	ENSMUST00000064444.7	mannosidase, endo-alpha-like 	10	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.12	0.49	2005, 2007, 2009, 2011
Arhgap18	ENSMUST00000039557.7	Rho GTPase activating protein 18 	403	1	1	0	0	2	0	0	2	0	mmu-miR-128-3p	-0.12	-0.26	< 0.1	2005, 2007, 2009, 2011
Atp8a1	ENSMUST00000037380.9	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 	2461	1	0	1	0	3	0	2	1	1	mmu-miR-128-3p	-0.12	-0.25	0.47	2009, 2011
Dmtn	ENSMUST00000022694.10	dematin actin binding protein 	290	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.12	-0.14	0.20	2007, 2009, 2011
Elavl2	ENSMUST00000107110.2	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B) 	71	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.12	-0.12	0.65	2007, 2009, 2011
D15Ertd621e	ENSMUST00000037270.3	DNA segment, Chr 15, ERATO Doi 621, expressed 	2211	1	0	0	1	0	0	0	0	3	mmu-miR-128-3p	-0.12	-0.12	0.62	2009, 2011
Tmem87b	ENSMUST00000110325.2	transmembrane protein 87B 	610	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.13	0.14	2009, 2011
Foxo1	ENSMUST00000053764.5	forkhead box O1 	835	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.12	-0.12	0.45	2007, 2009, 2011
Kpna3	ENSMUST00000022496.7	karyopherin (importin) alpha 3 	4861	1	0	0	1	1	0	0	1	3	mmu-miR-128-3p	-0.12	-0.12	0.60	2005, 2007, 2011
Mybl1	ENSMUST00000088658.5	myeloblastosis oncogene-like 1 	372	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.12	-0.12	0.35	2007
Rnd3	ENSMUST00000154545.1	Rho family GTPase 3 	111	1	1	0	0	2	0	0	2	1	mmu-miR-128-3p	-0.12	-0.13	0.57	2005, 2007, 2009, 2011
Tmprss2	ENSMUST00000000395.6	transmembrane protease, serine 2 	106	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.11	-0.34	< 0.1	2005, 2007, 2009, 2011
Dtx1	ENSMUST00000031607.6	deltex 1 homolog (Drosophila) 	27	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.11	0.39	2005, 2007
Tbc1d4	ENSMUST00000161991.2	TBC1 domain family, member 4 	274	1	0	0	1	1	0	1	0	2	mmu-miR-128-3p	-0.11	-0.13	0.57	2005, 2007, 2009, 2011
Zfp664	ENSMUST00000111417.3	zinc finger protein 664 	15	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.18	0.15	2009, 2011
Mtdh	ENSMUST00000022865.10	metadherin 	5231	1	0	1	0	1	1	0	0	3	mmu-miR-128-3p	-0.11	-0.17	0.71	2005, 2007, 2009, 2011
Six1	ENSMUST00000050029.7	sine oculis-related homeobox 1 	709	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.15	0.45	2009, 2011
4833424O15Rik	ENSMUST00000106473.3	RIKEN cDNA 4833424O15 gene 	5	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.11	0.57	2009, 2011
Map2k4	ENSMUST00000046963.4	mitogen-activated protein kinase kinase 4 	1573	1	0	0	1	1	0	0	1	1	mmu-miR-128-3p	-0.11	-0.12	0.45	2005, 2007, 2009, 2011
Foxo4	ENSMUST00000062000.4	forkhead box O4 	725	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.11	0.26	2007, 2011
Rsbn1	ENSMUST00000106806.1	rosbin, round spermatid basic protein 1 	1150	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.11	-0.11	0.47	2005, 2007, 2009, 2011
AI593442	ENSMUST00000098768.2	expressed sequence AI593442 	6	2	1	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.14	0.59	2009, 2011
Zc3h12c	ENSMUST00000165519.1	zinc finger CCCH type containing 12C 	432	1	0	1	0	1	1	0	0	1	mmu-miR-128-3p	-0.11	-0.12	0.68	2011
Pik3ca	ENSMUST00000029201.8	phosphatidylinositol 3-kinase, catalytic, alpha polypeptide 	1076	1	0	0	1	0	0	0	0	3	mmu-miR-128-3p	-0.11	-0.19	0.69	2011
Nab1	ENSMUST00000186764.1	Ngfi-A binding protein 1 	4719	1	0	1	0	1	1	0	0	1	mmu-miR-128-3p	-0.11	-0.26	0.47	2005, 2007, 2009, 2011
En2	ENSMUST00000036177.8	engrailed 2 	18	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.11	-0.19	0.72	2005, 2007, 2009, 2011
Nek6	ENSMUST00000054234.4	NIMA (never in mitosis gene a)-related expressed kinase 6 	1218	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.18	0.72	2005, 2007, 2009, 2011
Sash1	ENSMUST00000015449.5	SAM and SH3 domain containing 1 	92	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.11	0.56	2005, 2007, 2009, 2011
Atp11c	ENSMUST00000154051.2	ATPase, class VI, type 11C 	407	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.13	0.55	2005, 2007, 2009, 2011
Furin	ENSMUST00000122232.2	furin (paired basic amino acid cleaving enzyme) 	351	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.11	0.31	2005, 2007, 2009, 2011
Crebrf	ENSMUST00000062519.8	CREB3 regulatory factor 	256	1	0	0	1	1	0	0	1	0	mmu-miR-128-3p	-0.11	-0.11	0.70	2007, 2009, 2011
1700025G04Rik	ENSMUST00000044581.8	RIKEN cDNA 1700025G04 gene 	289	1	1	0	0	2	0	0	2	5	mmu-miR-128-3p	-0.11	-0.58	0.65	2011
Arhgap23	ENSMUST00000121799.2	Rho GTPase activating protein 23 	516	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.11	-0.11	0.34	2009, 2011
Rad54l2	ENSMUST00000046502.6	RAD54 like 2 (S. cerevisiae) 	42	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.11	-0.13	0.69	2009, 2011
Slk	ENSMUST00000026043.6	STE20-like kinase 	5393	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.11	-0.15	0.15	2011
Zbtb39	ENSMUST00000054287.7	zinc finger and BTB domain containing 39 	95	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.11	-0.12	0.50	2005, 2007, 2009, 2011
Acot11	ENSMUST00000102762.4	acyl-CoA thioesterase 11 	475	2	1	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.11	-0.11	ORF	2007
Opa1	ENSMUST00000160597.2	optic atrophy 1 	2960	1	1	0	0	2	0	2	0	0	mmu-miR-128-3p	-0.11	-0.27	0.33	2005, 2007, 2011
Slc1a1	ENSMUST00000025875.4	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 	1022	1	0	1	0	2	0	0	2	0	mmu-miR-128-3p	-0.10	-0.30	0.40	2005, 2007, 2009, 2011
Mpp6	ENSMUST00000166318.2	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) 	1873	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.39	0.91	
Pgap1	ENSMUST00000097739.4	post-GPI attachment to proteins 1 	503	1	1	0	0	2	0	1	1	5	mmu-miR-128-3p	-0.10	-0.14	0.88	2007
Ntn1	ENSMUST00000108674.3	netrin 1 	1321	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.10	0.45	2009, 2011
Larp4	ENSMUST00000057632.9	La ribonucleoprotein domain family, member 4 	11	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.10	0.69	2005, 2007, 2009, 2011
Adcy2	ENSMUST00000022013.7	adenylate cyclase 2 	241	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.10	0.19	2005, 2007, 2009, 2011
Tmem9b	ENSMUST00000033333.7	TMEM9 domain family, member B 	635	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.10	-0.30	< 0.1	2007, 2009, 2011
Fam222b	ENSMUST00000073705.6	family with sequence similarity 222, member B 	135	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.24	0.69	2007, 2009, 2011
Setd7	ENSMUST00000037141.7	SET domain containing (lysine methyltransferase) 7 	349	1	0	1	0	2	0	1	1	2	mmu-miR-128-3p	-0.10	-0.24	0.49	2007, 2009, 2011
D1Ertd622e	ENSMUST00000053033.8	DNA segment, Chr 1, ERATO Doi 622, expressed 	911	1	0	0	1	8	1	3	4	10	mmu-miR-128-3p	-0.10	-0.85	0.52	2009, 2011
Lonrf1	ENSMUST00000065297.5	LON peptidase N-terminal domain and ring finger 1 	31	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.10	-0.19	0.70	2005, 2007, 2009, 2011
Zfp608	ENSMUST00000064763.5	zinc finger protein 608 	87	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.10	-0.15	0.54	2009, 2011
Tspan9	ENSMUST00000112173.2	tetraspanin 9 	534	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.10	-0.15	0.17	2005, 2007, 2009, 2011
Epb4.1	ENSMUST00000054917.6	erythrocyte protein band 4.1 	24	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.14	0.68	2005, 2007, 2009, 2011
Hivep3	ENSMUST00000106307.3	human immunodeficiency virus type I enhancer binding protein 3 	160	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.10	-0.10	0.73	
Zfhx4	ENSMUST00000176383.2	zinc finger homeodomain 4 	464	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.10	0.69	2005, 2007, 2009, 2011
Slc6a17	ENSMUST00000169449.2	solute carrier family 6 (neurotransmitter transporter), member 17 	7	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.10	-0.10	0.10	2005, 2007, 2009, 2011
Bicc1	ENSMUST00000143791.2	bicaudal C homolog 1 (Drosophila) 	796	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.10	0.67	
Fndc8	ENSMUST00000018988.5	fibronectin type III domain containing 8 	21	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.19	< 0.1	2009, 2011
Rab14	ENSMUST00000113025.1	RAB14, member RAS oncogene family 	6563	1	0	1	0	0	0	0	0	3	mmu-miR-128-3p	-0.10	-0.12	0.30	2005, 2007, 2009, 2011
Cacna1a	ENSMUST00000121390.2	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit 	34	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.10	0.72	2009, 2011
Ptprt	ENSMUST00000109445.3	protein tyrosine phosphatase, receptor type, T 	8	2	1	1	0	1	0	1	0	2	mmu-miR-128-3p	-0.10	-0.10	0.92	2005, 2007, 2009, 2011
Neo1	ENSMUST00000068664.5	neogenin 	1725	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.10	-0.21	0.88	2005, 2007, 2009, 2011
Clcn6	ENSMUST00000137724.2	chloride channel 6 	192	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.10	-0.20	0.64	2007
Nebl	ENSMUST00000028080.6	nebulette 	1082	1	1	0	0	1	0	0	1	1	mmu-miR-128-3p	-0.10	-0.26	0.67	2007, 2009, 2011
Sik1	ENSMUST00000024839.4	salt inducible kinase 1 	269	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.15	0.67	2007, 2009, 2011
Rreb1	ENSMUST00000128570.2	ras responsive element binding protein 1 	109	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.10	-0.10	0.61	2011
Plxnd1	ENSMUST00000015511.9	plexin D1 	87	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.17	0.65	2005, 2007, 2009, 2011
Bmp2k	ENSMUST00000035635.8	BMP2 inducible kinase 	531	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.10	-0.10	0.65	2009, 2011
Syt7	ENSMUST00000169121.2	synaptotagmin VII 	210	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.10	-0.10	0.22	2005, 2007, 2009, 2011
Hsf2	ENSMUST00000079833.4	heat shock factor 2 	285	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.09	-0.25	< 0.1	2009, 2011
Prex2	ENSMUST00000027056.6	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2 	1393	1	1	0	0	1	1	0	0	2	mmu-miR-128-3p	-0.09	-0.10	< 0.1	2009, 2011
Ccnt2	ENSMUST00000112570.1	cyclin T2 	793	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.09	-0.10	0.51	2005, 2007, 2009, 2011
Kmt2a	ENSMUST00000114689.2	lysine (K)-specific methyltransferase 2A 	1581	2	0	2	0	2	0	1	1	1	mmu-miR-128-3p	-0.09	-0.09	0.50	2007, 2009, 2011
Pgm2l1	ENSMUST00000084935.4	phosphoglucomutase 2-like 1 	290	1	0	0	1	2	0	1	1	2	mmu-miR-128-3p	-0.09	-0.14	0.71	2005, 2007, 2009, 2011
Hectd1	ENSMUST00000179265.2	HECT domain containing 1 	788	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.09	-0.09	0.47	2005, 2007, 2009, 2011
Srrd	ENSMUST00000031289.6	SRR1 domain containing 	16	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.09	-0.09	ORF	2009, 2011
Rictor	ENSMUST00000061656.6	RPTOR independent companion of MTOR, complex 2 	898	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.09	-0.10	0.53	2007, 2009, 2011
Fign	ENSMUST00000131615.3	fidgetin 	56	2	0	1	1	1	0	0	1	0	mmu-miR-128-3p	-0.09	-0.26	0.82	2011
Gng12	ENSMUST00000043148.7	guanine nucleotide binding protein (G protein), gamma 12 	1571	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.09	-0.22	0.68	2005, 2007, 2009, 2011
Met	ENSMUST00000115443.2	met proto-oncogene 	4200	1	1	0	0	1	0	0	1	0	mmu-miR-128-3p	-0.09	-0.22	0.89	2007, 2009, 2011
Meis2	ENSMUST00000110907.2	Meis homeobox 2 	161	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.09	-0.10	0.69	2005, 2007, 2009, 2011
Plxnc1	ENSMUST00000099337.3	plexin C1 	199	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.09	-0.10	0.21	2009, 2011
Kmt2c	ENSMUST00000045291.8	lysine (K)-specific methyltransferase 2C 	655	1	0	0	1	2	0	1	1	0	mmu-miR-128-3p	-0.09	-0.11	0.69	2007, 2009, 2011
Ogfrl1	ENSMUST00000027343.5	opioid growth factor receptor-like 1 	506	1	1	0	0	2	0	2	0	0	mmu-miR-128-3p	-0.09	-0.26	< 0.1	2009, 2011
Atp2b1	ENSMUST00000020107.7	ATPase, Ca++ transporting, plasma membrane 1 	1855	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.09	-0.10	0.62	2005, 2007, 2011
Xirp2	ENSMUST00000112347.2	xin actin-binding repeat containing 2 	5357	1	1	0	0	3	0	1	2	2	mmu-miR-128-3p	-0.09	-0.11	< 0.1	2007, 2009, 2011
Slc25a37	ENSMUST00000037064.4	solute carrier family 25, member 37 	114	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.09	-0.09	0.16	2007, 2009, 2011
Snx18	ENSMUST00000109241.3	sorting nexin 18 	82	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.09	-0.28	0.82	2009, 2011
E2f3	ENSMUST00000102948.4	E2F transcription factor 3 	287	1	0	1	0	2	1	1	0	0	mmu-miR-128-3p	-0.09	-0.12	0.52	2005, 2007, 2009, 2011
Ptpn9	ENSMUST00000034832.6	protein tyrosine phosphatase, non-receptor type 9 	253	1	1	0	0	1	0	1	0	3	mmu-miR-128-3p	-0.09	-0.39	0.89	2005, 2007, 2009, 2011
Adcy6	ENSMUST00000096224.4	adenylate cyclase 6 	43	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.09	-0.09	0.46	2005, 2007, 2009, 2011
BC030499	ENSMUST00000046361.4	cDNA sequence BC030499 	14	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.09	-0.14	0.33	
Lzts3	ENSMUST00000089561.4	leucine zipper, putative tumor suppressor family member 3 	158	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.09	-0.09	0.54	2007, 2009, 2011
Mrpl16	ENSMUST00000167199.1	mitochondrial ribosomal protein L16 	5361	1	0	1	0	1	1	0	0	1	mmu-miR-128-3p	-0.09	-0.34	0.14	
Efnb2	ENSMUST00000001319.8	ephrin B2 	86	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.09	-0.09	0.57	2005, 2007, 2009, 2011
Gabbr1	ENSMUST00000025338.10	gamma-aminobutyric acid (GABA) B receptor, 1 	417	1	0	1	0	2	0	0	2	0	mmu-miR-128-3p	-0.09	-0.15	0.38	2007, 2009, 2011
Spry1	ENSMUST00000108109.2	sprouty homolog 1 (Drosophila) 	291	1	0	0	1	1	0	1	0	2	mmu-miR-128-3p	-0.08	-0.10	0.46	2005, 2007, 2009, 2011
Gria1	ENSMUST00000036315.10	glutamate receptor, ionotropic, AMPA1 (alpha 1) 	53	1	0	1	0	2	0	1	1	3	mmu-miR-128-3p	-0.08	-0.29	0.68	2009, 2011
E2f6	ENSMUST00000020908.7	E2F transcription factor 6 	97	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.08	-0.08	0.46	2005, 2007, 2009, 2011
Ccdc88a	ENSMUST00000040182.7	coiled coil domain containing 88A 	178	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.08	-0.16	0.28	2007, 2009, 2011
